city.name,species,diameter,height,climate
Assen,Sorbus aria 'majestica',NA,7.5,Cfb
Assen,Sorbus aria 'majestica',NA,7.5,Cfb
Assen,Sorbus aria 'majestica',NA,7.5,Cfb
Assen,Sorbus aria 'majestica',NA,7.5,Cfb
Assen,Sorbus aria 'majestica',NA,7.5,Cfb
Assen,Crataegus crus-galli,NA,7.5,Cfb
Assen,Crataegus crus-galli,NA,7.5,Cfb
Assen,Acer campestre,0,7.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Fraxinus exc. 'jaspidea',20,7.5,Cfb
Assen,Fraxinus exc. 'jaspidea',28,13.5,Cfb
Assen,Acer pseudoplatanus,NA,7.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus,39,13.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,13.5,Cfb
Assen,Alnus spaethii,51,13.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Acer platanoides,NA,7.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus,NA,7.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Alnus glutinosa,NA,7.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Acer pseudoplatanus,NA,13.5,Cfb
Assen,Crataegus laevigata,0,7.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,0,16.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Acer plat. 'globosum',NA,3,Cfb
Assen,Acer plat. 'globosum',19,3,Cfb
Assen,Acer plat. 'globosum',NA,3,Cfb
Assen,Acer plat. 'globosum',20,3,Cfb
Assen,Acer plat. 'globosum',NA,3,Cfb
Assen,Acer plat. 'globosum',NA,3,Cfb
Assen,Acer plat. 'globosum',NA,3,Cfb
Assen,Acer plat. 'globosum',NA,3,Cfb
Assen,Acer plat. 'globosum',NA,3,Cfb
Assen,Betula pendula,NA,13.5,Cfb
Assen,Acer cissifolium,NA,7.5,Cfb
Assen,Robinia pseudoacacia,NA,7.5,Cfb
Assen,Fraxinus excelsior,24,10.5,Cfb
Assen,Acer plat. 'globosum',NA,3,Cfb
Assen,Tilia vulgaris,NA,13.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus 'atropurpureum',NA,7.5,Cfb
Assen,Acer pseudoplatanus 'atropurpureum',NA,7.5,Cfb
Assen,Acer pseudoplatanus 'atropurpureum',NA,7.5,Cfb
Assen,Acer pseudoplatanus,NA,10.5,Cfb
Assen,Acer pseudoplatanus,0,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior 'diversifolia',NA,13.5,Cfb
Assen,Fraxinus excelsior 'diversifolia',NA,13.5,Cfb
Assen,Fraxinus excelsior 'diversifolia',NA,13.5,Cfb
Assen,Crataegus monogyna,NA,7.5,Cfb
Assen,Crataegus monogyna,NA,7.5,Cfb
Assen,Crataegus monogyna,NA,7.5,Cfb
Assen,Crataegus monogyna,0,7.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Carpinus betulus,NA,10.5,Cfb
Assen,Carpinus betulus,NA,7.5,Cfb
Assen,Crataegus monogyna,NA,7.5,Cfb
Assen,Crataegus monogyna,NA,7.5,Cfb
Assen,Carpinus betulus 'columnaris',NA,7.5,Cfb
Assen,Carpinus betulus 'columnaris',NA,10.5,Cfb
Assen,Carpinus betulus 'columnaris',NA,10.5,Cfb
Assen,Carpinus betulus 'columnaris',NA,10.5,Cfb
Assen,Carpinus betulus 'columnaris',NA,10.5,Cfb
Assen,Alnus spaethii,NA,13.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Alnus spaethii,NA,16.5,Cfb
Assen,Platanus acerifolia,NA,10.5,Cfb
Assen,Platanus acerifolia,NA,10.5,Cfb
Assen,Platanus acerifolia,NA,13.5,Cfb
Assen,Prunus avium,NA,7.5,Cfb
Assen,Prunus avium,NA,7.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Juglans regia,NA,10.5,Cfb
Assen,Sorbus aucuparia,NA,7.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Tilia vulgaris,NA,10.5,Cfb
Assen,Tilia vulgaris,NA,10.5,Cfb
Assen,Tilia vulgaris,NA,10.5,Cfb
Assen,Alnus cordata,NA,13.5,Cfb
Assen,Acer pseudoplatanus,NA,13.5,Cfb
Assen,Acer pseudoplatanus,NA,13.5,Cfb
Assen,Acer pseudoplatanus,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,49,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,39,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Prunus avium 'plena',NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,16.5,Cfb
Assen,Acer platanoides,NA,7.5,Cfb
Assen,Acer platanoides,NA,10.5,Cfb
Assen,Betula pendula,NA,13.5,Cfb
Assen,Betula pendula,NA,10.5,Cfb
Assen,Betula pendula,NA,10.5,Cfb
Assen,Betula pendula,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,13.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,13.5,Cfb
Assen,Pterocarya fraxinifolia,NA,13.5,Cfb
Assen,Pterocarya fraxinifolia,NA,13.5,Cfb
Assen,Pterocarya fraxinifolia,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Quercus robur,NA,16.5,Cfb
Assen,Pterocarya fraxinifolia,0,10.5,Cfb
Assen,Pterocarya fraxinifolia,NA,10.5,Cfb
Assen,Tilia vulgaris,NA,13.5,Cfb
Assen,Tilia vulgaris,NA,13.5,Cfb
Assen,Tilia vulgaris,NA,13.5,Cfb
Assen,Tilia vulgaris,NA,13.5,Cfb
Assen,Tilia vulgaris,NA,13.5,Cfb
Assen,Tilia vulgaris,NA,13.5,Cfb
Assen,Platanus acerifolia,56,16.5,Cfb
Assen,Alnus glutinosa,0,13.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Salix pentandra,NA,16.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,16.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,33,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,46,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Alnus glutinosa,33,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Platanus acerifolia,NA,13.5,Cfb
Assen,Platanus acerifolia,43,13.5,Cfb
Assen,Betula pendula,NA,10.5,Cfb
Assen,Tilia vulgaris,NA,21,Cfb
Assen,Tilia vulgaris,56,21,Cfb
Assen,Tilia vulgaris,NA,21,Cfb
Assen,Crataegus laevigata,NA,3,Cfb
Assen,Acer campestre,NA,10.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Acer campestre,NA,10.5,Cfb
Assen,Acer campestre,NA,10.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Acer campestre,NA,10.5,Cfb
Assen,Acer campestre,NA,10.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Acer campestre,NA,7.5,Cfb
Assen,Betula pendula,NA,13.5,Cfb
Assen,Betula pendula,NA,10.5,Cfb
Assen,Betula pendula,NA,7.5,Cfb
Assen,Betula pendula,NA,7.5,Cfb
Assen,Tilia vulgaris,NA,13.5,Cfb
Assen,Tilia vulgaris,NA,7.5,Cfb
Assen,Carpinus betulus,NA,7.5,Cfb
Assen,Carpinus betulus,NA,7.5,Cfb
Assen,Carpinus betulus,31,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Pterocarya fraxinifolia,NA,7.5,Cfb
Assen,Acer pseudoplatanus,NA,7.5,Cfb
Assen,Acer pseudoplatanus,34,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,49,13.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,33,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,42,13.5,Cfb
Assen,Betula pendula,NA,16.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Prunus avium,NA,10.5,Cfb
Assen,Prunus padus,0,13.5,Cfb
Assen,Quercus robur,0,13.5,Cfb
Assen,Salix pentandra,NA,13.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,10.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Sorbus intermedia,NA,7.5,Cfb
Assen,Betula pendula,0,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Acer platanoides,32,7.5,Cfb
Assen,Acer platanoides,NA,7.5,Cfb
Assen,Acer platanoides,NA,7.5,Cfb
Assen,Acer platanoides,NA,7.5,Cfb
Assen,Acer platanoides,NA,7.5,Cfb
Assen,Acer platanoides,NA,3,Cfb
Assen,Salix pentandra,NA,3,Cfb
Assen,Salix pentandra,0,3,Cfb
Assen,Salix pentandra,NA,3,Cfb
Assen,Salix pentandra,NA,3,Cfb
Assen,Salix pentandra,NA,3,Cfb
Assen,Salix pentandra,NA,3,Cfb
Assen,Salix pentandra,NA,3,Cfb
Assen,Carpinus betulus,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa 'lacianata',29,10.5,Cfb
Assen,Alnus glutinosa,22,10.5,Cfb
Assen,Alnus glutinosa,NA,16.5,Cfb
Assen,Fraxinus excelsior,59,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,7.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Robinia pseudoacacia,NA,10.5,Cfb
Assen,Robinia pseudoacacia,NA,13.5,Cfb
Assen,Robinia pseudoacacia,43,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Betula pendula,NA,13.5,Cfb
Assen,Betula pendula,NA,16.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Betula pendula,NA,10.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Salix pentandra,NA,13.5,Cfb
Assen,Salix pentandra,NA,7.5,Cfb
Assen,Salix pentandra,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Sorbus aria,NA,7.5,Cfb
Assen,Sorbus aria,NA,7.5,Cfb
Assen,Sorbus aria,NA,7.5,Cfb
Assen,Sorbus aria,NA,7.5,Cfb
Assen,Sorbus aria,NA,7.5,Cfb
Assen,Sorbus aria,NA,7.5,Cfb
Assen,Betula pendula,NA,10.5,Cfb
Assen,Prunus avium,NA,7.5,Cfb
Assen,Prunus avium,NA,7.5,Cfb
Assen,Prunus avium,NA,10.5,Cfb
Assen,Prunus avium,NA,7.5,Cfb
Assen,Prunus avium,NA,10.5,Cfb
Assen,Prunus avium,NA,10.5,Cfb
Assen,Prunus avium,NA,10.5,Cfb
Assen,Prunus avium,NA,10.5,Cfb
Assen,Prunus avium,NA,10.5,Cfb
Assen,Prunus avium,NA,7.5,Cfb
Assen,Prunus avium,NA,10.5,Cfb
Assen,Prunus avium,NA,7.5,Cfb
Assen,Prunus avium,NA,3,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Acer saccharinum,NA,3,Cfb
Assen,Fraxinus ornus,NA,3,Cfb
Assen,Fraxinus ornus,NA,3,Cfb
Assen,Alnus cordata,NA,16.5,Cfb
Assen,Alnus cordata,NA,16.5,Cfb
Assen,Alnus cordata,NA,13.5,Cfb
Assen,Alnus cordata,NA,NA,Cfb
Assen,Acer rubrum,NA,NA,Cfb
Assen,Alnus glutinosa,NA,NA,Cfb
Assen,Quercus robur,NA,10.5,Cfb
Assen,Quercus robur,NA,10.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,7.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,13.5,Cfb
Assen,Quercus robur,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,16.5,Cfb
Assen,Salix pentandra,NA,10.5,Cfb
Assen,Salix pentandra,NA,NA,Cfb
Assen,Salix pentandra,NA,13.5,Cfb
Assen,Salix pentandra,NA,NA,Cfb
Assen,Alnus glutinosa,NA,10.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Alnus glutinosa,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,13.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
Assen,Fraxinus excelsior,NA,7.5,Cfb
