city.name,species,diameter,climate,height,new.species
Bolzano,Cupressus arizonica,29.6,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,37.24,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,31.19,Cfa,2.5,Cupressus arizonica
Bolzano,Calocedrus decurrens,41.7,Cfa,12.5,Calocedrus decurrens
Bolzano,Prunus serrulata,20.05,Cfa,2.5,Prunus serrulata
Bolzano,Calocedrus decurrens,42.34,Cfa,12.5,Calocedrus decurrens
Bolzano,Calocedrus decurrens,49.97,Cfa,17.5,Calocedrus decurrens
Bolzano,Calocedrus decurrens,35.65,Cfa,12.5,Calocedrus decurrens
Bolzano,Cupressus sempervirens,4.14,Cfa,2.5,Cupressus sempervirens
Bolzano,Cupressus sempervirens,4.46,Cfa,2.5,Cupressus sempervirens
Bolzano,Calocedrus decurrens,9.87,Cfa,7.5,Calocedrus decurrens
Bolzano,Cupressus sempervirens,3.5,Cfa,7.5,Cupressus sempervirens
Bolzano,Calocedrus decurrens,45.2,Cfa,12.5,Calocedrus decurrens
Bolzano,Cupressus arizonica,25.78,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,26.42,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,27.69,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,24.51,Cfa,2.5,Cupressus arizonica
Bolzano,Calocedrus decurrens,39.15,Cfa,12.5,Calocedrus decurrens
Bolzano,Cupressus arizonica,26.42,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,35.01,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,31.83,Cfa,2.5,Cupressus arizonica
Bolzano,Catasto in corso,20.37,Cfa,2.5,NA
Bolzano,Calocedrus decurrens,10.5,Cfa,2.5,Calocedrus decurrens
Bolzano,Cupressus sempervirens,4.14,Cfa,2.5,Cupressus sempervirens
Bolzano,Cupressus arizonica,38.2,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,36.61,Cfa,2.5,Cupressus arizonica
Bolzano,Calocedrus decurrens,46.15,Cfa,12.5,Calocedrus decurrens
Bolzano,Calocedrus decurrens,42.97,Cfa,12.5,Calocedrus decurrens
Bolzano,Cupressus arizonica,31.83,Cfa,2.5,Cupressus arizonica
Bolzano,Platycladus orientalis,10.19,Cfa,2.5,Platycladus orientalis
Bolzano,Platycladus orientalis,8.28,Cfa,2.5,Platycladus orientalis
Bolzano,Cupressus arizonica,32.15,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,31.83,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,37.88,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,30.56,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,33.74,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,39.79,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,29.6,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,33.1,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,35.33,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,42.65,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,36.29,Cfa,2.5,Cupressus arizonica
Bolzano,Calocedrus decurrens,9.87,Cfa,2.5,Calocedrus decurrens
Bolzano,Catasto in corso,15.92,Cfa,2.5,NA
Bolzano,Catasto in corso,289.66,Cfa,2.5,NA
Bolzano,Catasto in corso,16.87,Cfa,2.5,NA
Bolzano,Cupressus arizonica,41.38,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus sempervirens,20.05,Cfa,7.5,Cupressus sempervirens
Bolzano,Cupressus sempervirens,21.01,Cfa,7.5,Cupressus sempervirens
Bolzano,Cupressus arizonica,36.61,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,39.47,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,37.24,Cfa,2.5,Cupressus arizonica
Bolzano,Calocedrus decurrens,63.66,Cfa,12.5,Calocedrus decurrens
Bolzano,Cupressus arizonica,31.83,Cfa,2.5,Cupressus arizonica
Bolzano,Calocedrus decurrens,44.25,Cfa,7.5,Calocedrus decurrens
Bolzano,Cupressus arizonica,40.11,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,27.37,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus arizonica,24.51,Cfa,2.5,Cupressus arizonica
Bolzano,Cupressus sempervirens,4.14,Cfa,2.5,Cupressus sempervirens
Bolzano,Cupressus sempervirens,3.82,Cfa,2.5,Cupressus sempervirens
Bolzano,Pinus nigra,33.1,Cfa,7.5,Pinus nigra
Bolzano,Cupressus sempervirens,3.5,Cfa,7.5,Cupressus sempervirens
Bolzano,Calocedrus decurrens,7,Cfa,7.5,Calocedrus decurrens
Bolzano,Cupressus sempervirens,3.82,Cfa,7.5,Cupressus sempervirens
Bolzano,Calocedrus decurrens,9.23,Cfa,7.5,Calocedrus decurrens
Bolzano,Cupressus sempervirens,3.18,Cfa,2.5,Cupressus sempervirens
Bolzano,Cupressus sempervirens,3.5,Cfa,2.5,Cupressus sempervirens
Bolzano,Ailanthus altissima,76.39,Cfa,17.5,Ailanthus altissima
Bolzano,Platanus x hispanica,7.96,Cfa,2.5,Platanus hispanica
Bolzano,Carpinus betulus,58.25,Cfa,12.5,Carpinus betulus
Bolzano,Platanus x hispanica,7.32,Cfa,2.5,Platanus hispanica
Bolzano,Carpinus betulus,43.61,Cfa,7.5,Carpinus betulus
Bolzano,Platanus x hispanica,77.67,Cfa,17.5,Platanus hispanica
Bolzano,Platanus x hispanica,61.43,Cfa,17.5,Platanus hispanica
Bolzano,Pinus nigra,36.61,Cfa,7.5,Pinus nigra
Bolzano,Pinus nigra,53.79,Cfa,7.5,Pinus nigra
Bolzano,Acer buergerianum,7.96,Cfa,2.5,Acer buergerianum
Bolzano,Parrotia persica,9.55,Cfa,2.5,Parrotia persica
Bolzano,Hibiscus syriacus,8.91,Cfa,2.5,Hibiscus syriacus
Bolzano,Liquidambar styraciflua,20.05,Cfa,7.5,Liquidambar styraciflua
Bolzano,Tilia tomentosa,8.91,Cfa,7.5,Tilia tomentosa
Bolzano,Liquidambar styraciflua,19.1,Cfa,7.5,Liquidambar styraciflua
Bolzano,Tilia cordata,8.28,Cfa,2.5,Tilia cordata
Bolzano,Acer pseudoplatanus,18.46,Cfa,7.5,Acer pseudoplatanus
Bolzano,Liquidambar styraciflua,23.87,Cfa,7.5,Liquidambar styraciflua
Bolzano,Tilia cordata,7.32,Cfa,2.5,Tilia cordata
Bolzano,Acer platanoides,43.93,Cfa,12.5,Acer platanoides
Bolzano,Tilia cordata,7,Cfa,2.5,Tilia cordata
Bolzano,Acer platanoides,32.79,Cfa,12.5,Acer platanoides
Bolzano,Tilia tomentosa,7.64,Cfa,7.5,Tilia tomentosa
Bolzano,Tilia tomentosa,7.64,Cfa,7.5,Tilia tomentosa
Bolzano,Magnolia kobus,11.14,Cfa,7.5,Magnolia kobus
Bolzano,Tilia tomentosa,7.96,Cfa,7.5,Tilia tomentosa
Bolzano,Tilia tomentosa,8.28,Cfa,7.5,Tilia tomentosa
Bolzano,Acer pseudoplatanus,41.06,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer platanoides,60.48,Cfa,7.5,Acer platanoides
Bolzano,Tilia tomentosa,8.28,Cfa,7.5,Tilia tomentosa
Bolzano,Tilia tomentosa,8.59,Cfa,7.5,Tilia tomentosa
Bolzano,Tilia cordata,7.96,Cfa,2.5,Tilia cordata
Bolzano,Tilia tomentosa,53.79,Cfa,12.5,Tilia tomentosa
Bolzano,Carpinus betulus,23.24,Cfa,7.5,Carpinus betulus
Bolzano,Carpinus betulus,14.64,Cfa,7.5,Carpinus betulus
Bolzano,Carpinus betulus,10.82,Cfa,2.5,Carpinus betulus
Bolzano,Carpinus betulus,11.46,Cfa,2.5,Carpinus betulus
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Acer buergerianum,13.05,Cfa,7.5,Acer buergerianum
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Tilia tomentosa,6.68,Cfa,7.5,Tilia tomentosa
Bolzano,Tilia tomentosa,12.41,Cfa,7.5,Tilia tomentosa
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Acer buergerianum,11.46,Cfa,7.5,Acer buergerianum
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Platycladus orientalis,18.78,Cfa,7.5,Platycladus orientalis
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Platycladus orientalis,23.87,Cfa,7.5,Platycladus orientalis
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Platycladus orientalis,20.37,Cfa,7.5,Platycladus orientalis
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Platycladus orientalis,14.32,Cfa,7.5,Platycladus orientalis
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Platycladus orientalis,14.64,Cfa,7.5,Platycladus orientalis
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Platycladus orientalis,23.87,Cfa,7.5,Platycladus orientalis
Bolzano,Tilia tomentosa,6.37,Cfa,2.5,Tilia tomentosa
Bolzano,Acer saccharinum,106,Cfa,17.5,Acer saccharinum
Bolzano,Magnolia kobus,6.37,Cfa,2.5,Magnolia kobus
Bolzano,Magnolia kobus,6.37,Cfa,2.5,Magnolia kobus
Bolzano,Acer buergerianum,6.37,Cfa,2.5,Acer buergerianum
Bolzano,Acer buergerianum,6.37,Cfa,2.5,Acer buergerianum
Bolzano,Acer buergerianum,6.37,Cfa,2.5,Acer buergerianum
Bolzano,Acer buergerianum,6.37,Cfa,2.5,Acer buergerianum
Bolzano,Acer buergerianum,6.37,Cfa,2.5,Acer buergerianum
Bolzano,Acer pseudoplatanus,8.91,Cfa,2.5,Acer pseudoplatanus
Bolzano,Platanus x hispanica,70.35,Cfa,17.5,Platanus hispanica
Bolzano,Platanus x hispanica,62.71,Cfa,17.5,Platanus hispanica
Bolzano,Zelkova carpinifolia,6.37,Cfa,2.5,Zelkova carpinifolia
Bolzano,Acer pseudoplatanus,12.73,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,15.28,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,14.01,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,16.87,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,14.32,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,20.37,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,16.55,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,14.96,Cfa,7.5,Acer pseudoplatanus
Bolzano,Acer pseudoplatanus,19.74,Cfa,7.5,Acer pseudoplatanus
Bolzano,Cercis siliquastrum,22.28,Cfa,7.5,Cercis siliquastrum
Bolzano,Liquidambar styraciflua,27.69,Cfa,12.5,Liquidambar styraciflua
Bolzano,Liquidambar styraciflua,27.37,Cfa,12.5,Liquidambar styraciflua
Bolzano,Liquidambar styraciflua,23.55,Cfa,12.5,Liquidambar styraciflua
Bolzano,Liquidambar styraciflua,26.1,Cfa,12.5,Liquidambar styraciflua
Bolzano,Prunus cerasifera,28.65,Cfa,7.5,Prunus cerasifera
Bolzano,Liquidambar styraciflua,23.24,Cfa,7.5,Liquidambar styraciflua
Bolzano,Cercis siliquastrum,34.06,Cfa,7.5,Cercis siliquastrum
Bolzano,Aesculus hippocastanum,35.65,Cfa,12.5,Aesculus hippocastanum
Bolzano,Liquidambar styraciflua,31.83,Cfa,12.5,Liquidambar styraciflua
Bolzano,Aesculus hippocastanum,35.97,Cfa,12.5,Aesculus hippocastanum
Bolzano,Liquidambar styraciflua,24.19,Cfa,12.5,Liquidambar styraciflua
Bolzano,Corylus colurna,9.55,Cfa,7.5,Corylus colurna
Bolzano,Platanus x hispanica,31.83,Cfa,12.5,Platanus hispanica
Bolzano,Prunus cerasifera,12.73,Cfa,7.5,Prunus cerasifera
Bolzano,Liquidambar styraciflua,33.42,Cfa,17.5,Liquidambar styraciflua
Bolzano,Liquidambar styraciflua,29.6,Cfa,12.5,Liquidambar styraciflua
Bolzano,Liquidambar styraciflua,20.69,Cfa,12.5,Liquidambar styraciflua
Bolzano,Cercis siliquastrum,31.83,Cfa,7.5,Cercis siliquastrum
Bolzano,Liquidambar styraciflua,17.51,Cfa,12.5,Liquidambar styraciflua
Bolzano,Prunus cerasifera,17.19,Cfa,7.5,Prunus cerasifera
Bolzano,Prunus cerasifera,26.42,Cfa,7.5,Prunus cerasifera
Bolzano,Tilia cordata,20.05,Cfa,7.5,Tilia cordata
Bolzano,Corylus colurna,8.59,Cfa,7.5,Corylus colurna
Bolzano,Corylus colurna,9.23,Cfa,7.5,Corylus colurna
Bolzano,Corylus colurna,8.59,Cfa,7.5,Corylus colurna
Bolzano,Corylus colurna,8.59,Cfa,7.5,Corylus colurna
Bolzano,Corylus colurna,7.96,Cfa,7.5,Corylus colurna
Bolzano,Acer buergerianum,6.37,Cfa,7.5,Acer buergerianum
Bolzano,Corylus colurna,6.68,Cfa,7.5,Corylus colurna
Bolzano,Liquidambar styraciflua,6.68,Cfa,7.5,Liquidambar styraciflua
Bolzano,Cercis siliquastrum,21.65,Cfa,2.5,Cercis siliquastrum
Bolzano,Cercis siliquastrum,32.79,Cfa,7.5,Cercis siliquastrum
Bolzano,Zelkova serrata,8.28,Cfa,7.5,Zelkova serrata
Bolzano,Zelkova serrata,10.19,Cfa,7.5,Zelkova serrata
Bolzano,Zelkova serrata,5.41,Cfa,7.5,Zelkova serrata
Bolzano,Corylus colurna,8.59,Cfa,7.5,Corylus colurna
Bolzano,Zelkova serrata,8.91,Cfa,7.5,Zelkova serrata
Bolzano,Acer platanoides,31.51,Cfa,7.5,Acer platanoides
Bolzano,Aesculus hippocastanum,28.33,Cfa,7.5,Aesculus hippocastanum
Bolzano,Aesculus hippocastanum,21.01,Cfa,7.5,Aesculus hippocastanum
Bolzano,Corylus colurna,7.96,Cfa,7.5,Corylus colurna
Bolzano,Corylus colurna,7.96,Cfa,2.5,Corylus colurna
Bolzano,Aesculus hippocastanum,35.33,Cfa,12.5,Aesculus hippocastanum
Bolzano,Zelkova serrata,12.41,Cfa,7.5,Zelkova serrata
Bolzano,Zelkova serrata,7.96,Cfa,7.5,Zelkova serrata
Bolzano,Acer platanoides,33.74,Cfa,7.5,Acer platanoides
Bolzano,Aesculus hippocastanum,31.19,Cfa,7.5,Aesculus hippocastanum
Bolzano,Aesculus hippocastanum,42.02,Cfa,12.5,Aesculus hippocastanum
Bolzano,Corylus colurna,7,Cfa,7.5,Corylus colurna
Bolzano,Acer platanoides,30.88,Cfa,12.5,Acer platanoides
Bolzano,Crataegus laevigata,14.96,Cfa,2.5,Crataegus laevigata
Bolzano,Crataegus laevigata,19.74,Cfa,7.5,Crataegus laevigata
Bolzano,Acer platanoides,25.78,Cfa,7.5,Acer platanoides
Bolzano,Crataegus laevigata,14.32,Cfa,2.5,Crataegus laevigata
Bolzano,Aesculus hippocastanum,37.56,Cfa,7.5,Aesculus hippocastanum
Bolzano,Aesculus hippocastanum,43.93,Cfa,7.5,Aesculus hippocastanum
Bolzano,Zelkova serrata,10.5,Cfa,7.5,Zelkova serrata
Bolzano,Corylus colurna,9.23,Cfa,2.5,Corylus colurna
Bolzano,Zelkova serrata,8.59,Cfa,7.5,Zelkova serrata
Bolzano,Corylus colurna,8.91,Cfa,2.5,Corylus colurna
Bolzano,Cercis siliquastrum,30.56,Cfa,7.5,Cercis siliquastrum
Bolzano,Aesculus hippocastanum,20.69,Cfa,7.5,Aesculus hippocastanum
Bolzano,Cercis siliquastrum,38.2,Cfa,7.5,Cercis siliquastrum
Bolzano,Robinia pseudoacacia,47.75,Cfa,7.5,Robinia pseudoacacia
Bolzano,Zelkova carpinifolia,22.28,Cfa,7.5,Zelkova carpinifolia
Bolzano,Zelkova carpinifolia,21.96,Cfa,7.5,Zelkova carpinifolia
Bolzano,Zelkova carpinifolia,21.33,Cfa,7.5,Zelkova carpinifolia
Bolzano,Zelkova carpinifolia,24.51,Cfa,7.5,Zelkova carpinifolia
Bolzano,Zelkova carpinifolia,12.41,Cfa,7.5,Zelkova carpinifolia
Bolzano,Thuja occidentalis,22.28,Cfa,7.5,Thuja occidentalis
Bolzano,Acer negundo,31.83,Cfa,12.5,Acer negundo
Bolzano,Acer negundo,50.93,Cfa,17.5,Acer negundo
Bolzano,Acer negundo,28.01,Cfa,12.5,Acer negundo
Bolzano,Thuja occidentalis,22.92,Cfa,7.5,Thuja occidentalis
Bolzano,Thuja occidentalis,17.83,Cfa,7.5,Thuja occidentalis
Bolzano,Cupressus arizonica,56.98,Cfa,17.5,Cupressus arizonica
Bolzano,Acer negundo,28.33,Cfa,12.5,Acer negundo
Bolzano,Populus nigra,79.58,Cfa,27.5,Populus nigra
Bolzano,Populus nigra,70.35,Cfa,27.5,Populus nigra
Bolzano,Populus nigra,48.38,Cfa,22.5,Populus nigra
Bolzano,Populus nigra,84.35,Cfa,22.5,Populus nigra
Bolzano,Acer negundo,47.75,Cfa,12.5,Acer negundo
Bolzano,Acer negundo,29.6,Cfa,12.5,Acer negundo
Bolzano,Acer negundo,38.2,Cfa,12.5,Acer negundo
Bolzano,Acer negundo,45.52,Cfa,12.5,Acer negundo
Bolzano,Acer negundo,42.34,Cfa,12.5,Acer negundo
Bolzano,Acer negundo,51.57,Cfa,12.5,Acer negundo
Bolzano,Acer negundo,41.7,Cfa,12.5,Acer negundo
Bolzano,Populus nigra,98.68,Cfa,27.5,Populus nigra
Bolzano,Populus nigra,95.49,Cfa,22.5,Populus nigra
Bolzano,Populus nigra,97.4,Cfa,27.5,Populus nigra
Bolzano,Populus nigra,84.99,Cfa,27.5,Populus nigra
Bolzano,Populus nigra,100.9,Cfa,27.5,Populus nigra
Bolzano,Populus nigra,65.25,Cfa,22.5,Populus nigra
Bolzano,Populus nigra,86.9,Cfa,27.5,Populus nigra
Bolzano,Populus nigra,71.3,Cfa,17.5,Populus nigra
Bolzano,Populus nigra,163.93,Cfa,27.5,Populus nigra
Bolzano,Acer negundo,58.89,Cfa,17.5,Acer negundo
Bolzano,Ulmus pumila,69.07,Cfa,12.5,Ulmus pumila
Bolzano,Ulmus pumila,84.03,Cfa,17.5,Ulmus pumila
Bolzano,Acer negundo,40.11,Cfa,12.5,Acer negundo
Bolzano,Ulmus pumila,74.8,Cfa,17.5,Ulmus pumila
Bolzano,Acer negundo,42.97,Cfa,7.5,Acer negundo
Bolzano,Ulmus pumila,24.19,Cfa,7.5,Ulmus pumila
Bolzano,Thuja occidentalis,24.19,Cfa,7.5,Thuja occidentalis
Bolzano,Ulmus pumila,34.38,Cfa,12.5,Ulmus pumila
Bolzano,Ulmus pumila,26.1,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,8.59,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,16.87,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,13.05,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,7.96,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,12.73,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,22.92,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,19.1,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,10.5,Cfa,7.5,Ulmus pumila
Bolzano,Ulmus pumila,21.01,Cfa,7.5,Ulmus pumila
Bolzano,Betula pendula,46.47,Cfa,17.5,Betula pendula
Bolzano,Betula pendula,27.69,Cfa,17.5,Betula pendula
Bolzano,Betula pendula,33.42,Cfa,17.5,Betula pendula
Bolzano,Betula pendula,28.65,Cfa,17.5,Betula pendula
Bolzano,Betula pendula,29.28,Cfa,12.5,Betula pendula
Bolzano,Betula pendula,35.97,Cfa,17.5,Betula pendula
Bolzano,Betula pendula,18.14,Cfa,12.5,Betula pendula
Bolzano,Betula pendula,43.93,Cfa,17.5,Betula pendula
Bolzano,Thuja occidentalis,7.64,Cfa,7.5,Thuja occidentalis
Bolzano,Thuja occidentalis,13.37,Cfa,7.5,Thuja occidentalis
Bolzano,Betula pendula,29.6,Cfa,17.5,Betula pendula
Bolzano,Acer negundo,45.52,Cfa,12.5,Acer negundo
Bolzano,Acer platanoides,54.11,Cfa,12.5,Acer platanoides
Bolzano,Acer platanoides,30.88,Cfa,12.5,Acer platanoides
Bolzano,Acer platanoides,62.39,Cfa,17.5,Acer platanoides
Bolzano,Acer platanoides,50.93,Cfa,12.5,Acer platanoides
Bolzano,Acer platanoides,54.75,Cfa,17.5,Acer platanoides
Bolzano,Acer platanoides,63.66,Cfa,17.5,Acer platanoides
Bolzano,Acer platanoides,39.79,Cfa,12.5,Acer platanoides
Bolzano,Acer platanoides,28.65,Cfa,12.5,Acer platanoides
Bolzano,Acer platanoides,32.15,Cfa,12.5,Acer platanoides
Bolzano,Acer platanoides,32.15,Cfa,12.5,Acer platanoides
Bolzano,Populus nigra,86.9,Cfa,22.5,Populus nigra
Bolzano,Populus nigra,76.39,Cfa,22.5,Populus nigra
Bolzano,Acer negundo,41.7,Cfa,12.5,Acer negundo
Bolzano,Acer platanoides,8.28,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,8.59,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,8.91,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,9.23,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,6.68,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,6.37,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,6.37,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,6.68,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,7,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,8.59,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,7.32,Cfa,7.5,Acer platanoides
Bolzano,Acer platanoides,6.68,Cfa,7.5,Acer platanoides
Bolzano,Carpinus betulus,19.42,Cfa,7.5,Carpinus betulus
Bolzano,Aesculus hippocastanum,24.19,Cfa,7.5,Aesculus hippocastanum
Bolzano,Carpinus betulus,9.55,Cfa,7.5,Carpinus betulus
Bolzano,Aesculus hippocastanum,26.42,Cfa,7.5,Aesculus hippocastanum
Bolzano,Carpinus betulus,15.28,Cfa,7.5,Carpinus betulus
Bolzano,Aesculus hippocastanum,26.74,Cfa,7.5,Aesculus hippocastanum
Bolzano,Carpinus betulus,14.96,Cfa,7.5,Carpinus betulus
Bolzano,Aesculus hippocastanum,28.01,Cfa,12.5,Aesculus hippocastanum
Bolzano,Carpinus betulus,17.83,Cfa,12.5,Carpinus betulus
Bolzano,Aesculus hippocastanum,21.01,Cfa,7.5,Aesculus hippocastanum
Bolzano,Carpinus betulus,14.64,Cfa,7.5,Carpinus betulus
Bolzano,Aesculus hippocastanum,29.28,Cfa,12.5,Aesculus hippocastanum
Bolzano,Carpinus betulus,15.28,Cfa,7.5,Carpinus betulus
Bolzano,Liquidambar styraciflua,19.74,Cfa,12.5,Liquidambar styraciflua
Bolzano,Zelkova serrata,8.59,Cfa,7.5,Zelkova serrata
Bolzano,Liquidambar styraciflua,20.69,Cfa,12.5,Liquidambar styraciflua
Bolzano,Zelkova carpinifolia,9.23,Cfa,7.5,Zelkova carpinifolia
Bolzano,Liquidambar styraciflua,17.51,Cfa,12.5,Liquidambar styraciflua
Bolzano,Zelkova carpinifolia,9.55,Cfa,7.5,Zelkova carpinifolia
Bolzano,Liquidambar styraciflua,17.51,Cfa,7.5,Liquidambar styraciflua
Bolzano,Zelkova carpinifolia,14.64,Cfa,7.5,Zelkova carpinifolia
Bolzano,Liquidambar styraciflua,17.83,Cfa,7.5,Liquidambar styraciflua
Bolzano,Zelkova carpinifolia,19.42,Cfa,7.5,Zelkova carpinifolia
Bolzano,Liquidambar styraciflua,18.78,Cfa,12.5,Liquidambar styraciflua
Bolzano,Zelkova carpinifolia,13.05,Cfa,7.5,Zelkova carpinifolia
Bolzano,Liquidambar styraciflua,21.96,Cfa,7.5,Liquidambar styraciflua
Bolzano,Zelkova carpinifolia,9.55,Cfa,7.5,Zelkova carpinifolia
Bolzano,Zelkova carpinifolia,7.96,Cfa,7.5,Zelkova carpinifolia
Bolzano,Zelkova serrata,9.23,Cfa,7.5,Zelkova serrata
Bolzano,Zelkova carpinifolia,7.96,Cfa,7.5,Zelkova carpinifolia
Bolzano,Magnolia x soulangiana,7.96,Cfa,2.5,Magnolia soulangeana
Bolzano,Platanus x hispanica,9.23,Cfa,7.5,Platanus hispanica
Bolzano,Platanus x hispanica,17.83,Cfa,7.5,Platanus hispanica
Bolzano,Magnolia x soulangiana,5.73,Cfa,2.5,Magnolia soulangeana
Bolzano,Platanus x hispanica,10.82,Cfa,7.5,Platanus hispanica
Bolzano,Platanus x hispanica,21.01,Cfa,7.5,Platanus hispanica
Bolzano,Magnolia x soulangiana,8,Cfa,7.5,Magnolia soulangeana
Bolzano,Quercus rubra,13.69,Cfa,12.5,Quercus rubra
Bolzano,Tilia cordata,19.74,Cfa,7.5,Tilia cordata
Bolzano,Quercus rubra,15.28,Cfa,12.5,Quercus rubra
Bolzano,Corylus colurna,11.14,Cfa,2.5,Corylus colurna
Bolzano,Quercus rubra,19.74,Cfa,12.5,Quercus rubra
Bolzano,Corylus colurna,8.59,Cfa,7.5,Corylus colurna
Bolzano,Quercus rubra,23.55,Cfa,12.5,Quercus rubra
Bolzano,Corylus colurna,8.91,Cfa,7.5,Corylus colurna
Bolzano,Quercus rubra,16.23,Cfa,12.5,Quercus rubra
Bolzano,Corylus colurna,6.37,Cfa,2.5,Corylus colurna
Bolzano,Corylus colurna,9.87,Cfa,2.5,Corylus colurna
Bolzano,Platanus x hispanica,10.5,Cfa,7.5,Platanus hispanica
Bolzano,Corylus colurna,10.82,Cfa,7.5,Corylus colurna
Bolzano,Platanus x hispanica,19.42,Cfa,7.5,Platanus hispanica
Bolzano,Corylus colurna,10.19,Cfa,7.5,Corylus colurna
Bolzano,Platanus x hispanica,26.74,Cfa,7.5,Platanus hispanica
Bolzano,Corylus colurna,9.87,Cfa,7.5,Corylus colurna
Bolzano,Platanus x hispanica,23.24,Cfa,12.5,Platanus hispanica
Bolzano,Quercus rubra,12.41,Cfa,7.5,Quercus rubra
Bolzano,Platanus x hispanica,18.14,Cfa,7.5,Platanus hispanica
Bolzano,Quercus rubra,17.83,Cfa,12.5,Quercus rubra
Bolzano,Platanus x hispanica,18.14,Cfa,7.5,Platanus hispanica
Bolzano,Aesculus hippocastanum,19.42,Cfa,7.5,Aesculus hippocastanum
Bolzano,Platanus x hispanica,16.87,Cfa,7.5,Platanus hispanica
Bolzano,Aesculus hippocastanum,16.87,Cfa,7.5,Aesculus hippocastanum
Bolzano,Platanus x hispanica,18.46,Cfa,7.5,Platanus hispanica
Bolzano,Aesculus hippocastanum,16.55,Cfa,7.5,Aesculus hippocastanum
Bolzano,Platanus x hispanica,23.24,Cfa,12.5,Platanus hispanica
Bolzano,Aesculus hippocastanum,17.19,Cfa,7.5,Aesculus hippocastanum
