city.name,species,diameter,height,climate
Caceres,Acer sacharinum,0.28,4,Csa
Caceres,Acer sacharinum,0.28,4,Csa
Caceres,Acer sacharinum,0.28,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.28,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.18,4,Csa
Caceres,Acer sacharinum,0.18,4,Csa
Caceres,Acer sacharinum,0.18,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.16,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.18,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.16,4,Csa
Caceres,Acer sacharinum,0.16,4,Csa
Caceres,Acer sacharinum,0.18,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.18,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.34,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.3,4,Csa
Caceres,Acer sacharinum,0.32,4,Csa
Caceres,Acer sacharinum,0.3,4,Csa
Caceres,Acer sacharinum,0.32,4,Csa
Caceres,Acer sacharinum,0.3,4,Csa
Caceres,Acer sacharinum,0.28,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.24,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.22,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.26,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,0.2,4,Csa
Caceres,Acer sacharinum,26,5,Csa
Caceres,Acer sacharinum,29,5,Csa
Caceres,Acer sacharinum,0.8,7,Csa
Caceres,Acer sacharinum,0.2,7,Csa
Caceres,Acer sacharinum,0.2,5,Csa
Caceres,Acer sacharinum,0.56,7,Csa
Caceres,Acer sacharinum,0.22,7,Csa
Caceres,Acer sacharinum,0.6,7,Csa
Caceres,Acer sacharinum,0.14,5,Csa
Caceres,Acer negundo,0.4,5,Csa
Caceres,Acer sacharinum,0.4,5,Csa
Caceres,Acer sacharinum,0.25,5,Csa
Caceres,Acer sacharinum,0.15,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.25,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.25,5,Csa
Caceres,Acer negundo,0.88,7,Csa
Caceres,Acer negundo,0.9,7,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer negundo,0.95,7,Csa
Caceres,Acer negundo,0.75,7,Csa
Caceres,Acer negundo,0.85,7,Csa
Caceres,Acer negundo,0.32,7,Csa
Caceres,Acer negundo,1.1,7,Csa
Caceres,Acer negundo,0.57,7,Csa
Caceres,Acer negundo,1.1,7,Csa
Caceres,Acer negundo,0.45,7,Csa
Caceres,Acer negundo,0.4,7,Csa
Caceres,Acer negundo,0,0,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer sacharinum,0.25,7,Csa
Caceres,Acer sacharinum,0.4,7,Csa
Caceres,Acer sacharinum,0.12,5,Csa
Caceres,Acer sacharinum,0.38,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,0.7,7,Csa
Caceres,Acer negundo,0.7,7,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer negundo,0.9,7,Csa
Caceres,Acer negundo,0.85,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1.1,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer negundo,0.7,7,Csa
Caceres,Acer negundo,0.7,7,Csa
Caceres,Acer negundo,0.8,5,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,0.9,7,Csa
Caceres,Acer negundo,0.9,7,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,0.7,7,Csa
Caceres,Acer negundo,0.6,5,Csa
Caceres,Acer negundo,0.4,5,Csa
Caceres,Acer negundo,0.35,5,Csa
Caceres,Acer negundo,0.4,5,Csa
Caceres,Acer negundo,0.7,7,Csa
Caceres,Acer negundo,0.5,5,Csa
Caceres,Acer negundo,0.9,5,Csa
Caceres,Acer negundo,1.2,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1.2,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1.15,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,1,5,Csa
Caceres,Acer negundo,1,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.3,5,Csa
Caceres,Acer sacharinum,0.3,5,Csa
Caceres,Acer sacharinum,0.3,5,Csa
Caceres,Acer sacharinum,0.25,5,Csa
Caceres,Acer sacharinum,0.2,5,Csa
Caceres,Acer sacharinum,0.3,5,Csa
Caceres,Acer sacharinum,0.4,5,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.25,5,Csa
Caceres,Acer sacharinum,0.4,5,Csa
Caceres,Acer sacharinum,0.8,7,Csa
Caceres,Acer sacharinum,0.5,5,Csa
Caceres,Acer sacharinum,0.35,5,Csa
Caceres,Acer sacharinum,0.18,5,Csa
Caceres,Acer sacharinum,0.4,7,Csa
Caceres,Acer sacharinum,0.16,5,Csa
Caceres,Acer sacharinum,0.7,7,Csa
Caceres,Acer sacharinum,0.4,5,Csa
Caceres,Acer sacharinum,0.35,5,Csa
Caceres,Acer negundo,0,0,Csa
Caceres,Acer negundo,0.8,7,Csa
Caceres,Acer negundo,0,0,Csa
Caceres,Acer negundo,1,7,Csa
Caceres,Acer negundo,0.9,7,Csa
Caceres,Acer negundo,0.9,7,Csa
Caceres,Acer negundo,0.5,7,Csa
Caceres,Ailanthus altissima,0.8,7,Csa
Caceres,Ailanthus altissima,0.6,7,Csa
Caceres,Ailanthus altissima,1.15,7,Csa
Caceres,Ailanthus altissima,1.1,7,Csa
Caceres,Ailanthus altissima,0.7,7,Csa
Caceres,Ailanthus altissima,0.6,7,Csa
Caceres,Ailanthus altissima,0.95,7,Csa
Caceres,Ailanthus altissima,0.9,7,Csa
Caceres,Ailanthus altissima,0,0,Csa
Caceres,Ailanthus altissima,2,7,Csa
Caceres,Ailanthus altissima,1.1,7,Csa
Caceres,Ailanthus altissima,0.7,7,Csa
Caceres,Ailanthus altissima,1.5,7,Csa
Caceres,Acacia dealbata,0.5,8,Csa
Caceres,Acacia dealbata,0.5,8,Csa
Caceres,Acacia dealbata,0.5,8,Csa
Caceres,Acacia dealbata,0.03,4,Csa
Caceres,Acacia dealbata,0.08,7,Csa
Caceres,Acacia dealbata,0.04,5,Csa
Caceres,Acacia melanoxylon,0.05,5.5,Csa
Caceres,Acacia melanoxylon,0.04,4,Csa
Caceres,Acacia melanoxylon,0.05,6,Csa
Caceres,Acacia melanoxylon,0.03,4,Csa
Caceres,Acacia melanoxylon,0.06,4,Csa
Caceres,Acacia melanoxylon,0.05,4,Csa
Caceres,Acacia melanoxylon,0.04,3,Csa
Caceres,Acacia melanoxylon,0.08,5,Csa
Caceres,Acacia melanoxylon,0.08,5,Csa
Caceres,Acacia melanoxylon,0.04,3,Csa
Caceres,Acacia melanoxylon,0.09,6.5,Csa
Caceres,Acacia melanoxylon,0.03,2.5,Csa
Caceres,Acacia melanoxylon,0.03,3,Csa
Caceres,Acacia melanoxylon,0.06,5.5,Csa
Caceres,Acacia melanoxylon,0.02,2,Csa
Caceres,Acacia dealbata,0.12,9,Csa
Caceres,Acacia dealbata,0.09,4,Csa
Caceres,Acacia dealbata,0.09,4,Csa
Caceres,Acacia dealbata,0.03,3.5,Csa
Caceres,Acacia dealbata,0.07,4,Csa
Caceres,Acacia dealbata,0.06,4.5,Csa
Caceres,Acacia dealbata,0.1,6,Csa
Caceres,Acacia dealbata,0.05,5.5,Csa
Caceres,Acacia dealbata,0.09,6,Csa
Caceres,Acacia dealbata,0.06,5,Csa
Caceres,Acacia dealbata,0.07,4.5,Csa
Caceres,Acacia melanoxylon,0.02,2,Csa
Caceres,Acacia melanoxylon,0.05,5,Csa
Caceres,Acacia melanoxylon,0.06,5.5,Csa
Caceres,Acacia melanoxylon,0.05,4.5,Csa
Caceres,Acacia melanoxylon,0.02,2,Csa
Caceres,Acacia melanoxylon,0.04,3.5,Csa
Caceres,Acacia melanoxylon,0.07,4,Csa
Caceres,Acacia melanoxylon,0.07,5,Csa
Caceres,Acer negundo,0,1.8,Csa
Caceres,Albizia julibrissin,0.1,4,Csa
Caceres,Albizia julibrissin,0.1,4,Csa
Caceres,Albizia julibrissin,0.1,4,Csa
Caceres,Albizia julibrissin,0.06,3,Csa
Caceres,Albizia julibrissin,0.1,4,Csa
Caceres,Albizia julibrissin,0.1,4,Csa
Caceres,Albizia julibrissin,0.1,4,Csa
Caceres,Albizia julibrissin,0.1,4,Csa
Caceres,Albizia julibrissin,0,0,Csa
Caceres,Albizia julibrissin,0.1,4,Csa
