city.name,species,diameter,height,climate
Warsaw,Acer negundo,38.19718634,12,Cfb
Warsaw,Acer negundo,29.28450953,10,Cfb
Warsaw,Acer negundo,42.33521486,10,Cfb
Warsaw,Tilia cordata,51.56620156,11,Cfb
Warsaw,Fraxinus  sp.,49.97465213,13,Cfb
Warsaw,Robinia  sp.,NA,9,Cfb
Warsaw,Robinia  sp.,NA,12,Cfb
Warsaw,Robinia  sp.,26.41972055,9,Cfb
Warsaw,Acer negundo,NA,6,Cfb
Warsaw,Quercus robur,NA,8,Cfb
Warsaw,Quercus robur,NA,9,Cfb
Warsaw,Acer negundo,NA,7,Cfb
Warsaw,Acer platanoides,NA,8,Cfb
Warsaw,Acer platanoides,NA,12,Cfb
Warsaw,Robinia  sp.,65.25352667,13,Cfb
Warsaw,Robinia  sp.,17.50704374,10,Cfb
Warsaw,Robinia  sp.,NA,9,Cfb
Warsaw,Fraxinus  sp.,33.74084794,12,Cfb
Warsaw,Robinia  sp.,28.32957987,9,Cfb
Warsaw,Acer negundo,NA,8,Cfb
Warsaw,Acer negundo,NA,8,Cfb
Warsaw,Robinia  sp.,NA,10,Cfb
Warsaw,Larix  sp.,8.276057041,5,Cfb
Warsaw,Robinia  sp.,28.64788976,9,Cfb
Warsaw,Ulmus laevis,NA,9,Cfb
Warsaw,Acer negundo,68.75493542,"8,5",Cfb
Warsaw,Prunus cerasifera,31.19436885,"3,5",Cfb
Warsaw,Prunus cerasifera,NA,5,Cfb
Warsaw,Acer negundo,17.18873385,7,Cfb
Warsaw,Fraxinus  sp.,49.01972247,11,Cfb
Warsaw,Sorbus aucuparia,NA,"4,5",Cfb
Warsaw,Acer negundo,NA,7,Cfb
Warsaw,Robinia  sp.,4.456338407,2,Cfb
Warsaw,Robinia  sp.,3.501408748,2,Cfb
Warsaw,Robinia  sp.,3.501408748,2,Cfb
Warsaw,Populus nigra,71.61972439,18,Cfb
Warsaw,Acer negundo,37.24225668,8,Cfb
Warsaw,Betula pendula,NA,"6,5",Cfb
Warsaw,Acer negundo,41.69859509,7,Cfb
Warsaw,Populus tremula,25.46479089,10,Cfb
Warsaw,Populus tremula,21.64507226,10,Cfb
Warsaw,Populus tremula,NA,10,Cfb
Warsaw,Acer negundo,NA,9,Cfb
Warsaw,Pinus sylvestris,15.91549431,6,Cfb
Warsaw,Picea abies,6.366197724,7,Cfb
Warsaw,Picea abies,2.864788976,2,Cfb
Warsaw,Picea abies,7.957747155,"6,5",Cfb
Warsaw,Robinia pseudoacacia,33.42253805,5,Cfb
Warsaw,Robinia pseudoacacia,40.10704566,8,Cfb
Warsaw,Acer platanoides,25.46479089,7,Cfb
Warsaw,Acer platanoides,NA,5,Cfb
Warsaw,Sorbus  sp.,3.819718634,2,Cfb
Warsaw,Picea abies,5.729577951,6,Cfb
Warsaw,Pinus sylvestris,9.230986699,6,Cfb
Warsaw,Picea abies,5.729577951,6,Cfb
Warsaw,Picea abies,6.68450761,7,Cfb
Warsaw,Picea abies,8.594366927,4,Cfb
Warsaw,Pinus sylvestris,12.09577567,4,Cfb
Warsaw,Acer negundo,NA,6,Cfb
Warsaw,Acer negundo,11.14084602,6,Cfb
Warsaw,Acer negundo,12.73239545,"5,5",Cfb
Warsaw,Acer negundo,22.28169203,"7,5",Cfb
Warsaw,Quercus robur,18.78028328,7,Cfb
Warsaw,Quercus robur,10.82253613,6,Cfb
Warsaw,Quercus robur,19.41690306,6,Cfb
Warsaw,Betula pendula,8.594366927,"4,5",Cfb
Warsaw,Betula pendula,NA,10,Cfb
Warsaw,Betula pendula,10.18591636,8,Cfb
Warsaw,Betula pendula,9.867606472,7,Cfb
Warsaw,Betula pendula,NA,9,Cfb
Warsaw,Betula pendula,19.41690306,8,Cfb
Warsaw,Betula pendula,8.276057041,8,Cfb
Warsaw,Betula pendula,14.32394488,8,Cfb
Warsaw,Betula pendula,15.59718442,8,Cfb
Warsaw,Betula pendula,16.87042397,8,Cfb
Warsaw,Betula pendula,18.14366351,9,Cfb
Warsaw,Betula pendula,20.05352283,9,Cfb
Warsaw,Pinus sylvestris,11.14084602,"2,5",Cfb
Warsaw,Pinus sylvestris,8.912676813,3,Cfb
Warsaw,Pinus sylvestris,13.36901522,3,Cfb
Warsaw,Pinus sylvestris,11.4591559,3,Cfb
Warsaw,Pinus sylvestris,4.13802852,"2,5",Cfb
Warsaw,Pinus nigra,12.41408556,4,Cfb
Warsaw,Pinus strobus,9.549296586,6,Cfb
Warsaw,Abies  sp.,3.819718634,"1,5",Cfb
Warsaw,Pinus sylvestris,5.729577951,"3,5",Cfb
Warsaw,Populus tremula,14.00563499,5,Cfb
Warsaw,Betula pendula,12.09577567,7,Cfb
Warsaw,Betula pendula,10.18591636,3,Cfb
Warsaw,Pinus banksiana,3.183098862,1,Cfb
Warsaw,Pinus nigra,2.546479089,1,Cfb
Warsaw,Juglans regia,1.591549431,1,Cfb
Warsaw,Pinus nigra,19.09859317,7,Cfb
Warsaw,Pinus nigra,20.05352283,7,Cfb
Warsaw,Pinus nigra,22.28169203,7,Cfb
Warsaw,Pinus nigra,19.73521294,"6,5",Cfb
Warsaw,Pinus nigra,20.37183272,7,Cfb
Warsaw,Pinus nigra,22.28169203,"6,5",Cfb
Warsaw,Abies  sp.,29.9211293,9,Cfb
Warsaw,Tilia cordata,35.33239737,8,Cfb
Warsaw,Larix decidua,28.32957987,9,Cfb
Warsaw,Sorbus aucuparia,1.273239545,2,Cfb
Warsaw,Salix  sp.,5.411268065,"17,999,999,523",Cfb
Warsaw,Picea abies,13.36901522,7,Cfb
Warsaw,Picea abies,27.05634033,10,Cfb
Warsaw,Sorbus aucuparia,12.73239545,3,Cfb
Warsaw,Picea abies,17.18873385,9,Cfb
Warsaw,Picea abies,14.32394488,8,Cfb
Warsaw,Larix decidua,20.37183272,9,Cfb
Warsaw,Picea abies,17.82535363,8,Cfb
Warsaw,Pinus nigra,21.00845249,4,Cfb
Warsaw,Pinus sylvestris,5.729577951,"3,5",Cfb
Warsaw,Malus domestica,22.60000192,5,Cfb
Warsaw,Sorbus intermedia,14.32394488,5,Cfb
Warsaw,Betula pendula,27.6929601,10,Cfb
Warsaw,Acer platanoides,21.96338215,"7,5",Cfb
Warsaw,Acer platanoides,21.64507226,"8,5",Cfb
Warsaw,Acer platanoides,NA,8,Cfb
Warsaw,Acer platanoides,NA,7,Cfb
Warsaw,Acer platanoides,NA,8,Cfb
Warsaw,Acer platanoides,3.819718634,6,Cfb
Warsaw,Acer platanoides,NA,8,Cfb
Warsaw,Acer platanoides,29.60281942,9,Cfb
Warsaw,Acer platanoides,NA,"8,5",Cfb
Warsaw,Acer platanoides,13.36901522,7,Cfb
Warsaw,Acer platanoides,NA,8,Cfb
Warsaw,Acer platanoides,NA,8,Cfb
Warsaw,Acer platanoides,NA,9,Cfb
Warsaw,Acer platanoides,NA,8,Cfb
Warsaw,Acer platanoides,3.501408748,6,Cfb
Warsaw,Acer platanoides,NA,7,Cfb
Warsaw,Acer platanoides,NA,9,Cfb
Warsaw,Acer platanoides,9.230986699,9,Cfb
Warsaw,Prunus cerasus,7.002817496,"3,5",Cfb
Warsaw,Acer platanoides,18.14366351,9,Cfb
Warsaw,Populus maximowiczii,36.28732702,14,Cfb
Warsaw,Prunus cerasus,NA,"3,5",Cfb
Warsaw,Acer platanoides,21.96338215,7,Cfb
Warsaw,Populus maximowiczii,42.65352475,12,Cfb
Warsaw,Pinus sylvestris,20.37183272,8,Cfb
Warsaw,Populus maximowiczii,45.20000384,14,Cfb
Warsaw,Populus maximowiczii,47.10986316,15,Cfb
Warsaw,Populus nigra,26.10141067,9,Cfb
Warsaw,Populus nigra,28.32957987,10,Cfb
Warsaw,Populus nigra,38.19718634,11,Cfb
Warsaw,Tilia cordata,22.60000192,7,Cfb
Warsaw,Robinia pseudoacacia,NA,7,Cfb
Warsaw,Populus nigra,NA,10,Cfb
Warsaw,Salix caprea,28.64788976,9,Cfb
Warsaw,Salix caprea,35.96901714,9,Cfb
Warsaw,Salix caprea,31.51267873,10,Cfb
Warsaw,Populus maximowiczii,NA,12,Cfb
Warsaw,Salix caprea,NA,11,Cfb
Warsaw,Juglans regia,21.00845249,"6,5",Cfb
Warsaw,Betula pendula,38.83380611,13,Cfb
Warsaw,Pinus sylvestris,10.82253613,2,Cfb
Warsaw,Tilia platyphyllos,4.774648293,4,Cfb
Warsaw,Tilia platyphyllos,3.501408748,4,Cfb
Warsaw,Tilia cordata,4.456338407,4,Cfb
Warsaw,Tilia platyphyllos,3.819718634,"3,5",Cfb
Warsaw,Tilia platyphyllos,4.456338407,"3,5",Cfb
Warsaw,Tilia platyphyllos,4.13802852,"3,5",Cfb
Warsaw,Tilia platyphyllos,4.13802852,"3,5",Cfb
Warsaw,Tilia platyphyllos,7.002817496,3,Cfb
Warsaw,Tilia platyphyllos,4.456338407,"3,5",Cfb
Warsaw,Tilia platyphyllos,3.819718634,"3,5",Cfb
Warsaw,Tilia cordata,4.774648293,3,Cfb
Warsaw,Tilia cordata,3.819718634,4,Cfb
Warsaw,Acer platanoides,7.321127382,"2,5",Cfb
Warsaw,Acer platanoides,9.230986699,3,Cfb
Warsaw,Acer platanoides,7.321127382,"22,999,999,523",Cfb
Warsaw,Betula pendula,NA,8,Cfb
Warsaw,Acer platanoides,8.276057041,"2,5",Cfb
Warsaw,Quercus robur,8.912676813,4,Cfb
Warsaw,Fraxinus excelsior,4.774648293,4,Cfb
Warsaw,Fraxinus excelsior,4.774648293,4,Cfb
Warsaw,Quercus robur,7.002817496,3,Cfb
Warsaw,Pinus sylvestris,NA,4,Cfb
Warsaw,Acer pseudoplatanus,7.639437268,4,Cfb
Warsaw,Fraxinus excelsior,3.183098862,3,Cfb
Warsaw,Acer pseudoplatanus,4.13802852,"3,5",Cfb
Warsaw,Tilia cordata,3.819718634,4,Cfb
Warsaw,Tilia cordata,3.819718634,4,Cfb
Warsaw,Tilia platyphyllos,4.13802852,"37,999,999,523",Cfb
Warsaw,Tilia platyphyllos,5.092958179,"5,5",Cfb
Warsaw,Tilia platyphyllos,3.501408748,4,Cfb
Warsaw,Tilia platyphyllos,3.501408748,3,Cfb
Warsaw,Tilia platyphyllos,3.819718634,4,Cfb
Warsaw,Tilia cordata,4.13802852,"3,5",Cfb
Warsaw,Tilia cordata,3.819718634,"3,5",Cfb
Warsaw,Tilia cordata,5.092958179,4,Cfb
Warsaw,Tilia cordata,4.774648293,4,Cfb
Warsaw,Tilia cordata,4.774648293,5,Cfb
Warsaw,Tilia cordata,5.092958179,"4,5",Cfb
Warsaw,Tilia cordata,5.729577951,5,Cfb
Warsaw,Tilia cordata,7.002817496,5,Cfb
Warsaw,Tilia cordata,6.366197724,4,Cfb
Warsaw,Tilia cordata,6.047887837,6,Cfb
Warsaw,Tilia cordata,6.047887837,6,Cfb
Warsaw,Tilia cordata,7.321127382,6,Cfb
Warsaw,Tilia cordata,7.321127382,6,Cfb
Warsaw,Tilia cordata,7.002817496,6,Cfb
Warsaw,Tilia cordata,10.82253613,"6,5",Cfb
Warsaw,Tilia cordata,9.867606472,6,Cfb
Warsaw,Tilia cordata,11.77746579,7,Cfb
Warsaw,Tilia cordata,11.77746579,6,Cfb
Warsaw,Tilia cordata,1.14591556,6,Cfb
Warsaw,Tilia cordata,7.321127382,4,Cfb
Warsaw,Tilia platyphyllos,5.729577951,"3,5",Cfb
Warsaw,Tilia platyphyllos,9.230986699,5,Cfb
Warsaw,Tilia platyphyllos,8.912676813,4,Cfb
Warsaw,Tilia cordata,11.14084602,6,Cfb
Warsaw,Tilia cordata,10.82253613,6,Cfb
Warsaw,Tilia cordata,12.09577567,6,Cfb
Warsaw,Tilia cordata,15.59718442,"6,5",Cfb
Warsaw,Tilia cordata,10.82253613,7,Cfb
Warsaw,Tilia cordata,11.14084602,6,Cfb
Warsaw,Tilia cordata,10.50422624,7,Cfb
Warsaw,Tilia cordata,8.912676813,"6,5",Cfb
Warsaw,Tilia cordata,10.82253613,6,Cfb
Warsaw,Tilia cordata,8.594366927,6,Cfb
Warsaw,Populus nigra,54.11268065,14,Cfb
Warsaw,Populus nigra,90.08169779,18,Cfb
Warsaw,Tilia cordata,3.819718634,3,Cfb
Warsaw,Tilia cordata,3.819718634,"2,5",Cfb
Warsaw,Tilia cordata,3.819718634,3,Cfb
Warsaw,Tilia cordata,3.501408748,3,Cfb
Warsaw,Tilia cordata,4.13802852,3,Cfb
Warsaw,Tilia cordata,3.819718634,3,Cfb
Warsaw,Tilia cordata,4.13802852,3,Cfb
Warsaw,Tilia cordata,4.13802852,3,Cfb
Warsaw,Tilia cordata,3.819718634,"2,5",Cfb
Warsaw,Tilia cordata,4.13802852,"2,5",Cfb
Warsaw,Juglans regia,5.092958179,"17,999,999,523",Cfb
Warsaw,Fraxinus excelsior,2.546479089,"1,5",Cfb
Warsaw,Betula pendula,1.909859317,"12,999,999,523",Cfb
Warsaw,Betula pendula,6.366197724,"6,5",Cfb
Warsaw,Picea abies,6.68450761,"1,5",Cfb
Warsaw,Picea abies,6.047887837,"12,999,999,523",Cfb
Warsaw,Juglans regia,NA,5,Cfb
Warsaw,Betula pendula,19.41690306,8,Cfb
Warsaw,Picea abies,5.092958179,"17,000,000,477",Cfb
Warsaw,Picea abies,8.276057041,3,Cfb
Warsaw,Betula pendula,20.37183272,10,Cfb
Warsaw,Picea abies,8.276057041,2,Cfb
Warsaw,Sorbus aucuparia,5.729577951,4,Cfb
Warsaw,Sorbus aucuparia,3.819718634,"3,5",Cfb
Warsaw,Sorbus aucuparia,6.047887837,4,Cfb
Warsaw,Sorbus aucuparia,NA,5,Cfb
Warsaw,Sorbus aucuparia,NA,5,Cfb
Warsaw,Picea abies,4.456338407,4,Cfb
Warsaw,Pinus sylvestris,7.957747155,5,Cfb
Warsaw,Pinus sylvestris,9.867606472,"5,5",Cfb
Warsaw,Picea abies,8.912676813,5,Cfb
Warsaw,Sorbus aucuparia,NA,"3,5",Cfb
Warsaw,Sorbus aucuparia,NA,"3,5",Cfb
Warsaw,Sorbus aucuparia,NA,3,Cfb
Warsaw,Sorbus aucuparia,NA,4,Cfb
Warsaw,Larix decidua,19.73521294,7,Cfb
Warsaw,Picea abies,14.00563499,7,Cfb
Warsaw,Juglans regia,15.27887454,"6,5",Cfb
Warsaw,Prunus serotina,15.91549431,5,Cfb
Warsaw,Pinus sylvestris,17.50704374,7,Cfb
Warsaw,Pinus sylvestris,22.91831181,7,Cfb
Warsaw,Pinus sylvestris,3.819718634,"17,000,000,477",Cfb
Warsaw,Pinus sylvestris,3.183098862,"3,5",Cfb
Warsaw,Alnus glutinosa,25.78310078,7,Cfb
Warsaw,Prunus serotina,4.13802852,2,Cfb
Warsaw,Sorbus aucuparia,5.729577951,5,Cfb
Warsaw,Robinia pseudoacacia,7.321127382,3,Cfb
Warsaw,Robinia pseudoacacia,10.18591636,"2,5",Cfb
Warsaw,Sorbus aucuparia,NA,7,Cfb
Warsaw,Juglans regia,NA,5,Cfb
Warsaw,Betula pendula,13.36901522,9,Cfb
Warsaw,Betula pendula,16.2338042,8,Cfb
Warsaw,Betula pendula,7.639437268,6,Cfb
Warsaw,Salix babylonica 'Tortuosa',2.864788976,1,Cfb
Warsaw,Betula pendula,2.228169203,"17,999,999,523",Cfb
Warsaw,Pinus sylvestris,11.77746579,"3,5",Cfb
Warsaw,Pinus sylvestris,8.594366927,"3,5",Cfb
Warsaw,Pinus sylvestris,8.912676813,"3,5",Cfb
Warsaw,Pinus sylvestris,8.276057041,"3,5",Cfb
Warsaw,Acer platanoides,6.366197724,"2,5",Cfb
Warsaw,Betula pendula,6.68450761,6,Cfb
Warsaw,Fraxinus excelsior,NA,"5,5",Cfb
Warsaw,Fraxinus excelsior,NA,4,Cfb
Warsaw,Fraxinus excelsior,NA,3,Cfb
Warsaw,Acer platanoides,NA,"3,5",Cfb
Warsaw,Populus maximowiczii,74.80282325,13,Cfb
Warsaw,Acer negundo,NA,5,Cfb
Warsaw,Populus maximowiczii,73.52958371,18,Cfb
Warsaw,Fraxinus excelsior,NA,"17,999,999,523",Cfb
Warsaw,Populus nigra,108.2253613,19,Cfb
Warsaw,Fraxinus excelsior,34.37746771,"10,5",Cfb
Warsaw,Fraxinus excelsior,61.75211792,12,Cfb
Warsaw,Fraxinus excelsior,19.73521294,"9,5",Cfb
Warsaw,Fraxinus excelsior,34.05915782,"8,5",Cfb
Warsaw,Fraxinus excelsior,26.73803044,"10,5",Cfb
Warsaw,Fraxinus excelsior,52.83944111,14,Cfb
Warsaw,Fraxinus excelsior,53.79437077,12,Cfb
Warsaw,Fraxinus excelsior,26.41972055,"9,5",Cfb
Warsaw,Fraxinus excelsior,20.37183272,"10,5",Cfb
Warsaw,Fraxinus excelsior,50.92958179,12,Cfb
Warsaw,Tilia cordata,39.47042589,6,Cfb
Warsaw,Tilia cordata,36.28732702,7,Cfb
Warsaw,Tilia cordata,31.19436885,5,Cfb
Warsaw,Tilia cordata,9.549296586,"2,5",Cfb
Warsaw,Acer platanoides,36.9239468,7,Cfb
Warsaw,Acer platanoides,30.87605896,5,Cfb
Warsaw,Tilia cordata,44.88169395,"5,5",Cfb
Warsaw,Tilia cordata,49.33803236,"6,5",Cfb
Warsaw,Tilia cordata,29.28450953,"5,5",Cfb
Warsaw,Tilia cordata,31.83098862,5,Cfb
Warsaw,Tilia cordata,35.33239737,"6,5",Cfb
Warsaw,Tilia cordata,40.42535555,"5,5",Cfb
Warsaw,Tilia cordata,41.69859509,"5,5",Cfb
Warsaw,Tilia cordata,39.47042589,"6,5",Cfb
Warsaw,Fraxinus excelsior,46.47324338,11,Cfb
Warsaw,Fraxinus excelsior,68.11831564,12,Cfb
Warsaw,Fraxinus excelsior,27.6929601,10,Cfb
Warsaw,Fraxinus excelsior,59.8422586,"12,5",Cfb
Warsaw,Fraxinus excelsior,54.74930042,11,Cfb
Warsaw,Fraxinus excelsior,43.92676429,11,Cfb
Warsaw,Fraxinus excelsior,52.52113122,11,Cfb
Warsaw,Fraxinus excelsior,61.75211792,11,Cfb
Warsaw,Fraxinus excelsior,37.24225668,8,Cfb
Warsaw,Fraxinus excelsior,56.65915974,9,Cfb
Warsaw,Fraxinus excelsior,56.02253997,10,Cfb
Warsaw,Fraxinus excelsior,46.1549335,"9,5",Cfb
Warsaw,Fraxinus excelsior,69.39155519,12,Cfb
Warsaw,Fraxinus excelsior,42.65352475,9,Cfb
Warsaw,Fraxinus excelsior,70.34648485,11,Cfb
Warsaw,Fraxinus excelsior,54.43099054,"9,5",Cfb
Warsaw,Fraxinus excelsior,44.88169395,10,Cfb
Warsaw,Fraxinus excelsior,49.97465213,"10,5",Cfb
Warsaw,Fraxinus excelsior,45.83662361,"9,5",Cfb
Warsaw,Fraxinus excelsior,61.43380803,"10,5",Cfb
Warsaw,Fraxinus excelsior,43.92676429,10,Cfb
Warsaw,Acer pseudoplatanus,NA,9,Cfb
Warsaw,Acer pseudoplatanus,45.83662361,9,Cfb
Warsaw,Acer pseudoplatanus,46.79155327,"8,5",Cfb
Warsaw,Acer pseudoplatanus,55.70423008,9,Cfb
Warsaw,Acer pseudoplatanus,37.56056657,"8,5",Cfb
Warsaw,Acer pseudoplatanus,49.97465213,9,Cfb
Warsaw,Acer pseudoplatanus,47.42817304,9,Cfb
Warsaw,Acer pseudoplatanus,21.64507226,"7,5",Cfb
Warsaw,Acer pseudoplatanus,47.10986316,9,Cfb
Warsaw,Acer pseudoplatanus,38.51549623,9,Cfb
Warsaw,Acer pseudoplatanus,48.70141259,10,Cfb
Warsaw,Acer pseudoplatanus,47.42817304,"9,5",Cfb
Warsaw,Acer pseudoplatanus,48.70141259,10,Cfb
Warsaw,Acer pseudoplatanus,56.02253997,9,Cfb
Warsaw,Acer pseudoplatanus,28.96619964,"9,5",Cfb
Warsaw,Acer pseudoplatanus,40.42535555,9,Cfb
Warsaw,Acer pseudoplatanus,36.60563691,"9,5",Cfb
Warsaw,Acer pseudoplatanus,25.46479089,7,Cfb
Warsaw,Acer pseudoplatanus,30.23943919,"8,5",Cfb
Warsaw,Acer pseudoplatanus,35.96901714,9,Cfb
Warsaw,Acer pseudoplatanus,34.37746771,9,Cfb
Warsaw,Acer pseudoplatanus,30.55774907,9,Cfb
Warsaw,Acer pseudoplatanus,50.92958179,"9,5",Cfb
Warsaw,Acer pseudoplatanus,32.78591828,"8,5",Cfb
Warsaw,Acer pseudoplatanus,49.01972247,9,Cfb
Warsaw,Acer pseudoplatanus,38.51549623,9,Cfb
Warsaw,Acer pseudoplatanus,23.87324146,7,Cfb
Warsaw,Acer pseudoplatanus,45.51831372,9,Cfb
Warsaw,Acer pseudoplatanus,60.47887837,10,Cfb
Warsaw,Acer pseudoplatanus,20.37183272,8,Cfb
Warsaw,Acer pseudoplatanus,17.82535363,"8,5",Cfb
Warsaw,Acer platanoides,38.83380611,8,Cfb
Warsaw,Acer platanoides,52.20282133,"9,5",Cfb
Warsaw,Acer platanoides,43.29014452,11,Cfb
Warsaw,Acer pseudoplatanus,45.83662361,10,Cfb
Warsaw,Acer pseudoplatanus,52.83944111,11,Cfb
Warsaw,Acer saccharinum,46.79155327,15,Cfb
Warsaw,Acer saccharinum,30.87605896,13,Cfb
Warsaw,Acer saccharinum,36.28732702,"9,5",Cfb
Warsaw,Tilia cordata,29.28450953,9,Cfb
Warsaw,Fraxinus excelsior,30.87605896,"8,5",Cfb
Warsaw,Fraxinus excelsior,29.9211293,9,Cfb
Warsaw,Fraxinus excelsior,76.71268257,15,Cfb
Warsaw,Fraxinus excelsior,47.10986316,19,Cfb
Warsaw,Fraxinus excelsior,56.02253997,17,Cfb
Warsaw,Fraxinus excelsior,52.83944111,10,Cfb
Warsaw,Fraxinus excelsior,42.33521486,14,Cfb
Warsaw,Fraxinus excelsior,38.83380611,12,Cfb
Warsaw,Fraxinus excelsior,NA,12,Cfb
Warsaw,Fraxinus excelsior,35.01408748,9,Cfb
Warsaw,Fraxinus excelsior,18.14366351,8,Cfb
Warsaw,Fraxinus excelsior,20.05352283,8,Cfb
Warsaw,Fraxinus excelsior,56.02253997,14,Cfb
Warsaw,Fraxinus excelsior,41.3802852,9,Cfb
Warsaw,Fraxinus excelsior,16.87042397,6,Cfb
Warsaw,Fraxinus excelsior,27.05634033,7,Cfb
Warsaw,Fraxinus excelsior,15.91549431,6,Cfb
Warsaw,Fraxinus excelsior,36.60563691,"8,5",Cfb
Warsaw,Acer negundo,NA,"7,5",Cfb
Warsaw,Quercus robur,49.65634224,"7,5",Cfb
Warsaw,Acer negundo,26.41972055,"7,5",Cfb
Warsaw,Fraxinus excelsior,25.14648101,7,Cfb
Warsaw,Fraxinus  sp.,66.8450761,8,Cfb
Warsaw,Fraxinus excelsior,23.55493158,7,Cfb
Warsaw,Robinia pseudoacacia,20.6901426,7,Cfb
Warsaw,Tilia tomentosa,5.729577951,"3,5",Cfb
Warsaw,Sorbus torminalis,4.13802852,"3,5",Cfb
Warsaw,Sorbus torminalis,3.819718634,"3,5",Cfb
Warsaw,Sorbus torminalis,4.13802852,3,Cfb
Warsaw,Salix  sp.,4.13802852,"2,5",Cfb
Warsaw,Salix  sp.,3.501408748,"2,5",Cfb
Warsaw,Salix  sp.,3.819718634,"2,5",Cfb
Warsaw,Salix  sp.,4.13802852,"2,5",Cfb
Warsaw,Salix  sp.,4.13802852,"2,5",Cfb
Warsaw,Salix  sp.,4.456338407,"2,5",Cfb
