city.name,species,diameter,height,climate,new.species
Madrid,Ulmus pumila,25.46479089,12,Csa,Ulmus pumila
Madrid,Melia azedarach,19.73521294,6,Csa,Melia azedarach
Madrid,Melia azedarach,17.50704374,4,Csa,Melia azedarach
Madrid,Melia azedarach,19.09859317,5.5,Csa,Melia azedarach
Madrid,Ulmus pumila,17.50704374,11,Csa,Ulmus pumila
Madrid,Melia azedarach,31.19436885,7,Csa,Melia azedarach
Madrid,Ulmus pumila,21.00845249,12,Csa,Ulmus pumila
Madrid,Catalpa bignonioides,16.55211408,5.5,Csa,Catalpa bignonioides
Madrid,Ligustrum japonicum,7.639437268,3,Csa,Ligustrum japonicum
Madrid,Platanus hispanica,11.77746579,7,Csa,Platanus hispanica
Madrid,Platanus hispanica,6.047887837,4,Csa,Platanus hispanica
Madrid,Platanus hispanica,4.456338407,4,Csa,Platanus hispanica
Madrid,Platanus hispanica,4.456338407,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,4.456338407,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,4.13802852,4,Csa,Platanus hispanica
Madrid,Populus alba bolleana,42.33521486,8,Csa,Populus alba
Madrid,Robinia pseudoacacia,13.05070533,5,Csa,Robinia pseudoacacia
Madrid,Prunus dulcis,5.092958179,3,Csa,Prunus dulcis
Madrid,Populus nigra,24.82817112,11,Csa,Populus nigra
Madrid,Platanus hispanica,9.549296586,4.5,Csa,Platanus hispanica
Madrid,Cedrus sp.,8.594366927,3.5,Csa,Cedrus
Madrid,Platanus hispanica,10.50422624,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,6.366197724,4,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.549296586,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.549296586,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,11.14084602,5,Csa,Platanus hispanica
Madrid,Prunus cerasifera pisardii,8.594366927,4,Csa,Prunus cerasifera
Madrid,Ligustrum japonicum,4.456338407,3,Csa,Ligustrum japonicum
Madrid,Acacia dealbata,13.36901522,6,Csa,Acacia dealbata
Madrid,Prunus cerasifera pisardii,16.2338042,5,Csa,Prunus cerasifera
Madrid,Platanus hispanica,5.729577951,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.321127382,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.957747155,6,Csa,Platanus hispanica
Madrid,Especie sin determinar,7.002817496,4,Csa,NA
Madrid,Magnolia grandiflora,2.546479089,2.5,Csa,Magnolia grandiflora
Madrid,Platanus hispanica,6.047887837,5,Csa,Platanus hispanica
Madrid,Abies sp.,8.594366927,2,Csa,Abies 
Madrid,Prunus cerasifera pisardii,8.276057041,4,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,8.594366927,4,Csa,Prunus cerasifera
Madrid,Acer negundo,11.77746579,5,Csa,Acer negundo
Madrid,Acer negundo,13.36901522,5,Csa,Acer negundo
Madrid,Prunus cerasifera pisardii,7.321127382,4,Csa,Prunus cerasifera
Madrid,Acer negundo,13.68732511,5,Csa,Acer negundo
Madrid,Celtis australis,13.68732511,4,Csa,Celtis australis
Madrid,Celtis australis,14.64225476,4,Csa,Celtis australis
Madrid,Fraxinus sp.,4.13802852,3.5,Csa,Fraxinus 
Madrid,Fraxinus sp.,5.729577951,4.5,Csa,Fraxinus 
Madrid,Populus alba,7.957747155,7,Csa,Populus alba
Madrid,Populus simonii,8.594366927,6.5,Csa,Populus simonii
Madrid,Robinia pseudoacacia,24.19155135,8,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,25.46479089,8,Csa,Robinia pseudoacacia
Madrid,Elaeagnus angustifolia,26.73803044,7,Csa,Elaeagnus angustifolia
Madrid,Fagus sylvatica,17.50704374,8,Csa,Fagus sylvatica
Madrid,Ulmus pumila,50.92958179,11,Csa,Ulmus pumila
Madrid,Fagus sylvatica,12.73239545,6.5,Csa,Fagus sylvatica
Madrid,Cupressus sempervirens,7.321127382,2,Csa,Cupressus sempervirens
Madrid,Cupressus sp.,8.276057041,2.5,Csa,Cupressus 
Madrid,Cupressus sp.,7.957747155,2.5,Csa,Cupressus 
Madrid,Platanus hispanica,10.18591636,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.549296586,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,11.14084602,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,11.14084602,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,13.68732511,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,14.00563499,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.73239545,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,14.32394488,8,Csa,Platanus hispanica
Madrid,Platanus hispanica,10.50422624,7,Csa,Platanus hispanica
Madrid,Robinia pseudoacacia,14.32394488,8,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,17.50704374,8,Csa,Robinia pseudoacacia
Madrid,Cupressus arizonica,5.729577951,3,Csa,Cupressus arizonica
Madrid,Prunus cerasifera pisardii,6.366197724,2,Csa,Prunus cerasifera
Madrid,Robinia pseudoacacia,14.32394488,5,Csa,Robinia pseudoacacia
Madrid,Platanus hispanica,14.32394488,7.5,Csa,Platanus hispanica
Madrid,Robinia pseudoacacia,7.321127382,4.5,Csa,Robinia pseudoacacia
Madrid,Elaeagnus angustifolia,38.19718634,10,Csa,Elaeagnus angustifolia
Madrid,Populus nigra,39.152116,10.5,Csa,Populus nigra
Madrid,Eliminado,39.78873577,10,Csa,NA
Madrid,Gleditsia triacanthos,7.321127382,4.5,Csa,Gleditsia triacanthos
Madrid,Gleditsia triacanthos,9.867606472,5,Csa,Gleditsia triacanthos
Madrid,Gleditsia triacanthos,11.4591559,4.5,Csa,Gleditsia triacanthos
Madrid,Prunus cerasifera pisardii,11.14084602,2.5,Csa,Prunus cerasifera
Madrid,Acer negundo,8.276057041,4,Csa,Acer negundo
Madrid,Prunus cerasifera pisardii,4.456338407,2,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,6.68450761,3,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,5.729577951,3,Csa,Prunus cerasifera
Madrid,Acacia dealbata,11.77746579,4.5,Csa,Acacia dealbata
Madrid,Laurus nobilis,6.68450761,2.5,Csa,Laurus nobilis
Madrid,Ligustrum japonicum,8.912676813,4,Csa,Ligustrum japonicum
Madrid,Washingtonia filifera,79.89578143,4.5,Csa,Washingtonia filifera
Madrid,Cupressus arizonica,10.82253613,3,Csa,Cupressus arizonica
Madrid,Cupressus arizonica,5.092958179,3,Csa,Cupressus arizonica
Madrid,Ulmus pumila,29.60281942,13.5,Csa,Ulmus pumila
Madrid,Salix babylonica,23.87324146,10,Csa,Salix babylonica
Madrid,Salix babylonica,46.47324338,10.5,Csa,Salix babylonica
Madrid,Ulmus pumila,38.51549623,13,Csa,Ulmus pumila
Madrid,Aesculus hippocastanum,5.729577951,3.5,Csa,Aesculus hippocastanum
Madrid,Morus nigra,36.60563691,8,Csa,Morus nigra
Madrid,Morus nigra,43.60845441,8.5,Csa,Morus nigra
Madrid,Populus simonii,30.55774907,8,Csa,Populus simonii
Madrid,Populus tremula,18.4619734,3.5,Csa,Populus tremula
Madrid,Populus tremula,13.68732511,3.5,Csa,Populus tremula
Madrid,Platanus hispanica,15.59718442,5.5,Csa,Platanus hispanica
Madrid,Cupressus macrocarpa,29.9211293,6.5,Csa,Cupressus macrocarpa
Madrid,Platanus hispanica,8.276057041,4.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.41408556,5.5,Csa,Platanus hispanica
Madrid,Populus nigra,44.24507418,14.5,Csa,Populus nigra
Madrid,Populus nigra,37.87887646,13,Csa,Populus nigra
Madrid,Ulmus pumila,27.6929601,7,Csa,Ulmus pumila
Madrid,Platanus hispanica,14.32394488,6.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,15.91549431,6.5,Csa,Platanus hispanica
Madrid,Gleditsia triacanthos,4.774648293,2.5,Csa,Gleditsia triacanthos
Madrid,Platanus hispanica,5.411268065,4,Csa,Platanus hispanica
Madrid,Acer negundo,7.639437268,4.5,Csa,Acer negundo
Madrid,Acer negundo,6.68450761,3.5,Csa,Acer negundo
Madrid,Acer negundo,7.002817496,3.5,Csa,Acer negundo
Madrid,Platanus hispanica,11.77746579,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.09577567,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.41408556,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,6.366197724,4,Csa,Platanus hispanica
Madrid,Platanus hispanica,6.366197724,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,20.6901426,7,Csa,Platanus hispanica
Madrid,Acer negundo,9.549296586,3.5,Csa,Acer negundo
Madrid,Populus nigra,7.321127382,6.5,Csa,Populus nigra
Madrid,Populus nigra,52.52113122,6,Csa,Populus nigra
Madrid,Ulmus pumila,21.32676237,10,Csa,Ulmus pumila
Madrid,Ulmus pumila,18.4619734,8,Csa,Ulmus pumila
Madrid,Gleditsia triacanthos,4.456338407,2.5,Csa,Gleditsia triacanthos
Madrid,Melia azedarach,9.230986699,4,Csa,Melia azedarach
Madrid,Prunus sp.,3.819718634,2,Csa,Prunus 
Madrid,Eliminado,17.18873385,4,Csa,NA
Madrid,Elaeagnus angustifolia,17.18873385,5.5,Csa,Elaeagnus angustifolia
Madrid,Melia azedarach,17.18873385,4,Csa,Melia azedarach
Madrid,Melia azedarach,17.18873385,4.5,Csa,Melia azedarach
Madrid,Melia azedarach,17.18873385,5,Csa,Melia azedarach
Madrid,Eliminado,17.50704374,5,Csa,NA
Madrid,Populus nigra,10.50422624,5.5,Csa,Populus nigra
Madrid,Acer negundo,5.411268065,4.5,Csa,Acer negundo
Madrid,Acer negundo,5.092958179,4,Csa,Acer negundo
Madrid,Platanus hispanica,6.366197724,6.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,6.366197724,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,18.14366351,6.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.41408556,6.5,Csa,Platanus hispanica
Madrid,Populus nigra,18.4619734,12,Csa,Populus nigra
Madrid,Platanus hispanica,25.46479089,10.5,Csa,Platanus hispanica
Madrid,Populus nigra,7.639437268,7,Csa,Populus nigra
Madrid,Populus nigra,9.230986699,9.5,Csa,Populus nigra
Madrid,Platanus hispanica,11.14084602,7,Csa,Platanus hispanica
Madrid,Populus nigra,6.047887837,6.5,Csa,Populus nigra
Madrid,Populus nigra,14.64225476,12,Csa,Populus nigra
Madrid,Platanus hispanica,12.73239545,9.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,13.05070533,9.5,Csa,Platanus hispanica
Madrid,Populus nigra,26.41972055,12.5,Csa,Populus nigra
Madrid,Populus nigra,28.01126998,13.5,Csa,Populus nigra
Madrid,Platanus hispanica,10.50422624,7,Csa,Platanus hispanica
Madrid,Platanus hispanica,20.05352283,6.5,Csa,Platanus hispanica
Madrid,Robinia pseudoacacia,20.37183272,6.5,Csa,Robinia pseudoacacia
Madrid,Pinus halepensis,20.37183272,6,Csa,Pinus halepensis
Madrid,Platanus hispanica,20.37183272,7,Csa,Platanus hispanica
Madrid,Populus alba bolleana,44.56338407,14,Csa,Populus alba
Madrid,Liquidambar styraciflua,14.32394488,8.5,Csa,Liquidambar styraciflua
Madrid,Olea europaea,10.82253613,2.5,Csa,Olea europaea
Madrid,Robinia pseudoacacia,18.14366351,6,Csa,Robinia pseudoacacia
Madrid,Ulmus pumila,22.91831181,8,Csa,Ulmus pumila
Madrid,Ulmus pumila,47.74648293,8,Csa,Ulmus pumila
Madrid,Ulmus pumila,23.87324146,6.5,Csa,Ulmus pumila
Madrid,Platanus hispanica,35.01408748,9,Csa,Platanus hispanica
Madrid,Salix babylonica,45.20000384,8,Csa,Salix babylonica
Madrid,Prunus cerasifera pisardii,5.729577951,2,Csa,Prunus cerasifera
Madrid,Ulmus pumila,33.42253805,8,Csa,Ulmus pumila
Madrid,Ulmus pumila,40.74366543,8,Csa,Ulmus pumila
Madrid,Ulmus pumila,39.152116,8,Csa,Ulmus pumila
Madrid,Ulmus pumila,32.46760839,7,Csa,Ulmus pumila
Madrid,Ulmus pumila,39.47042589,8,Csa,Ulmus pumila
Madrid,Ulmus pumila,40.10704566,8,Csa,Ulmus pumila
Madrid,Acer sp.,5.729577951,5,Csa,Acer 
Madrid,Platanus hispanica,34.05915782,9,Csa,Platanus hispanica
Madrid,Ulmus pumila,30.55774907,8,Csa,Ulmus pumila
Madrid,Salix babylonica,35.33239737,8,Csa,Salix babylonica
Madrid,Ulmus pumila,40.74366543,10,Csa,Ulmus pumila
Madrid,Ulmus pumila,35.96901714,8,Csa,Ulmus pumila
Madrid,Pinus halepensis,21.64507226,7,Csa,Pinus halepensis
Madrid,Eliminado,45.51831372,10,Csa,NA
Madrid,Eliminado,47.74648293,10,Csa,NA
Madrid,Ulmus pumila,26.73803044,7,Csa,Ulmus pumila
Madrid,Platanus hispanica,12.73239545,9.5,Csa,Platanus hispanica
Madrid,Populus nigra,17.50704374,12.5,Csa,Populus nigra
Madrid,Melia azedarach,10.82253613,4,Csa,Melia azedarach
Madrid,Platanus hispanica,8.912676813,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.957747155,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.230986699,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.639437268,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,8.594366927,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.002817496,5.5,Csa,Platanus hispanica
Madrid,Ulmus pumila,15.91549431,7,Csa,Ulmus pumila
Madrid,Ulmus pumila,23.23662169,9,Csa,Ulmus pumila
Madrid,Ulmus pumila,12.09577567,6,Csa,Ulmus pumila
Madrid,Ulmus pumila,20.37183272,10,Csa,Ulmus pumila
Madrid,Ulmus pumila,34.37746771,13,Csa,Ulmus pumila
Madrid,Ulmus pumila,30.55774907,12,Csa,Ulmus pumila
Madrid,Ulmus pumila,25.14648101,11,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,7,Csa,Ulmus pumila
Madrid,Ulmus pumila,19.41690306,7.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,24.19155135,12,Csa,Ulmus pumila
Madrid,Ulmus pumila,26.10141067,10,Csa,Ulmus pumila
Madrid,Robinia pseudoacacia,5.729577951,5.5,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,30.87605896,12.5,Csa,Robinia pseudoacacia
Madrid,Eliminado,12.41408556,7,Csa,NA
Madrid,Quercus ilex,14.96056465,5,Csa,Quercus ilex
Madrid,Cupressus sempervirens,7.002817496,4,Csa,Cupressus sempervirens
Madrid,Populus simonii,38.19718634,13,Csa,Populus simonii
Madrid,Cupressus sempervirens,4.774648293,3,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,19.09859317,9,Csa,Cupressus sempervirens
Madrid,Thuja orientalis,5.092958179,2,Csa,Platycladus orientalis
Madrid,Prunus sp.,9.230986699,4,Csa,Prunus 
Madrid,Thuja orientalis,10.18591636,2,Csa,Platycladus orientalis
Madrid,Thuja orientalis,11.77746579,2.5,Csa,Platycladus orientalis
Madrid,Prunus sp.,8.594366927,3.5,Csa,Prunus 
Madrid,Picea abies,17.50704374,6,Csa,Picea abies
Madrid,Robinia pseudoacacia,17.82535363,12.5,Csa,Robinia pseudoacacia
Madrid,Prunus cerasifera pisardii,18.14366351,5.5,Csa,Prunus cerasifera
Madrid,Robinia pseudoacacia,18.14366351,7,Csa,Robinia pseudoacacia
Madrid,Melia azedarach,18.14366351,5,Csa,Melia azedarach
Madrid,Pinus pinea,18.14366351,7,Csa,Pinus pinea
Madrid,Prunus cerasifera pisardii,18.4619734,7,Csa,Prunus cerasifera
Madrid,Cupressus sempervirens,19.09859317,7.5,Csa,Cupressus sempervirens
Madrid,Prunus cerasifera pisardii,19.09859317,3.5,Csa,Prunus cerasifera
Madrid,Robinia pseudoacacia,19.09859317,5,Csa,Robinia pseudoacacia
Madrid,Eliminado,19.09859317,5,Csa,NA
Madrid,Robinia pseudoacacia,19.09859317,7.5,Csa,Robinia pseudoacacia
Madrid,Yucca sp.,19.09859317,6.5,Csa,Yucca 
Madrid,Cupressocyparis leylandii,19.09859317,5.5,Csa,Cupressus leylandii
Madrid,Cupressocyparis leylandii,19.09859317,5.5,Csa,Cupressus leylandii
Madrid,Cedrus atlantica,19.09859317,10.5,Csa,Cedrus atlantica
Madrid,Cedrus atlantica,19.09859317,10.5,Csa,Cedrus atlantica
Madrid,Populus nigra,40.10704566,13,Csa,Populus nigra
Madrid,Platanus hispanica,8.912676813,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.002817496,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,6.047887837,4,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.549296586,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,8.912676813,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,8.276057041,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.230986699,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.321127382,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,10.18591636,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,10.18591636,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.41408556,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,8.276057041,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,20.37183272,7,Csa,Platanus hispanica
Madrid,Platanus hispanica,20.37183272,7,Csa,Platanus hispanica
Madrid,Ailanthus altissima,20.6901426,8,Csa,Ailanthus altissima
Madrid,Robinia pseudoacacia,20.6901426,8.5,Csa,Robinia pseudoacacia
Madrid,Prunus cerasifera pisardii,20.6901426,5.5,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,20.6901426,6,Csa,Prunus cerasifera
Madrid,Populus alba bolleana,35.01408748,14.5,Csa,Populus alba
Madrid,Ulmus pumila,35.01408748,11,Csa,Ulmus pumila
Madrid,Ulmus pumila,35.01408748,11,Csa,Ulmus pumila
Madrid,Ulmus pumila,35.01408748,11,Csa,Ulmus pumila
Madrid,Ulmus pumila,35.01408748,12,Csa,Ulmus pumila
Madrid,Robinia pseudoacacia,36.60563691,12,Csa,Robinia pseudoacacia
Madrid,Populus alba bolleana,36.60563691,14,Csa,Populus alba
Madrid,Pinus halepensis,36.60563691,10,Csa,Pinus halepensis
Madrid,Pinus halepensis,36.60563691,11,Csa,Pinus halepensis
Madrid,Pinus halepensis,36.60563691,10,Csa,Pinus halepensis
Madrid,Ulmus pumila,36.60563691,11,Csa,Ulmus pumila
Madrid,Ulmus pumila,36.60563691,12.5,Csa,Ulmus pumila
Madrid,Ulmus pumila,36.60563691,10,Csa,Ulmus pumila
Madrid,Ulmus pumila,36.60563691,10,Csa,Ulmus pumila
Madrid,Ulmus pumila,36.60563691,11,Csa,Ulmus pumila
Madrid,Ulmus pumila,36.60563691,13,Csa,Ulmus pumila
Madrid,Ulmus pumila,36.60563691,12.5,Csa,Ulmus pumila
Madrid,Pinus radiata,36.60563691,12,Csa,Pinus radiata
Madrid,Prunus cerasifera pisardii,38.19718634,8.5,Csa,Prunus cerasifera
Madrid,Cedrus deodara,38.19718634,13,Csa,Cedrus deodara
Madrid,Pinus halepensis,38.19718634,10,Csa,Pinus halepensis
Madrid,Ulmus pumila,39.78873577,13,Csa,Ulmus pumila
Madrid,Ulmus pumila,39.78873577,13,Csa,Ulmus pumila
Madrid,Cedrus deodara,41.3802852,14,Csa,Cedrus deodara
Madrid,Olea europaea,21.96338215,4.5,Csa,Olea europaea
Madrid,Platanus hispanica,33.10422816,12.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,18.14366351,8.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,13.05070533,10,Csa,Platanus hispanica
Madrid,Tamarix gallica,49.65634224,7,Csa,Tamarix gallica
Madrid,Cordyline australis,9.230986699,3,Csa,Cordyline australis
Madrid,Cupressus sempervirens,11.77746579,5.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,12.73239545,5.5,Csa,Cupressus sempervirens
Madrid,Melia azedarach,8.594366927,4,Csa,Melia azedarach
Madrid,Cupressus sempervirens,16.87042397,6.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,12.73239545,6,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,14.00563499,6.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,11.77746579,5.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,11.77746579,5.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,13.36901522,6.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,14.96056465,6.5,Csa,Cupressus sempervirens
Madrid,Melia azedarach,7.002817496,4,Csa,Melia azedarach
Madrid,Populus nigra,22.91831181,10.5,Csa,Populus nigra
Madrid,Populus nigra,22.28169203,11,Csa,Populus nigra
Madrid,Especie sin determinar,2.864788976,1.5,Csa,NA
Madrid,Betula sp.,8.594366927,2,Csa,Betula 
Madrid,Prunus sp.,4.13802852,2.5,Csa,Prunus 
Madrid,Prunus dulcis,3.183098862,2,Csa,Prunus dulcis
Madrid,Ulmus pumila,13.36901522,5,Csa,Ulmus pumila
Madrid,Cupressus sempervirens,3.819718634,2.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,4.13802852,2.5,Csa,Cupressus sempervirens
Madrid,Cupressus glabra,20.05352283,5,Csa,Cupressus arizonica
Madrid,Platanus hispanica,8.276057041,4.5,Csa,Platanus hispanica
Madrid,Prunus cerasifera pisardii,5.092958179,3.5,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,6.68450761,3,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,3.819718634,3,Csa,Prunus cerasifera
Madrid,Ulmus pumila,27.37465021,12,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,8,Csa,Ulmus pumila
Madrid,Ulmus pumila,15.91549431,5.5,Csa,Ulmus pumila
Madrid,Melia azedarach,22.28169203,6,Csa,Melia azedarach
Madrid,Melia azedarach,25.46479089,6,Csa,Melia azedarach
Madrid,Melia azedarach,20.6901426,5.5,Csa,Melia azedarach
Madrid,Melia azedarach,28.64788976,8,Csa,Melia azedarach
Madrid,Melia azedarach,31.83098862,9,Csa,Melia azedarach
Madrid,Melia azedarach,23.87324146,8,Csa,Melia azedarach
Madrid,Ulmus pumila,27.05634033,12,Csa,Ulmus pumila
Madrid,Melia azedarach,27.37465021,8.5,Csa,Melia azedarach
Madrid,Ulmus pumila,28.64788976,12,Csa,Ulmus pumila
Madrid,Melia azedarach,31.19436885,8,Csa,Melia azedarach
Madrid,Melia azedarach,27.05634033,8,Csa,Melia azedarach
Madrid,Ulmus pumila,22.91831181,12,Csa,Ulmus pumila
Madrid,Platanus hispanica,7.957747155,5,Csa,Platanus hispanica
Madrid,Platanus hispanica,58.88732894,13,Csa,Platanus hispanica
Madrid,Platanus hispanica,8.912676813,6,Csa,Platanus hispanica
Madrid,Prunus cerasifera pisardii,8.594366927,4,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,16.2338042,5,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,23.55493158,6.5,Csa,Prunus cerasifera
Madrid,Eliminado,40.10704566,11,Csa,NA
Madrid,Cupressus arizonica,10.18591636,3.5,Csa,Cupressus arizonica
Madrid,Phoenix canariensis,21.32676237,2,Csa,Phoenix canariensis
Madrid,Platanus hispanica,11.14084602,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,10.50422624,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,11.14084602,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,7.639437268,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.73239545,7,Csa,Platanus hispanica
Madrid,Platanus hispanica,10.50422624,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,5.092958179,4,Csa,Platanus hispanica
Madrid,Platanus hispanica,10.82253613,5.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,10.18591636,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.867606472,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,11.14084602,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,13.05070533,6.5,Csa,Platanus hispanica
Madrid,Platanus hispanica,12.09577567,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,10.18591636,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,8.594366927,6,Csa,Platanus hispanica
Madrid,Platanus hispanica,9.867606472,6,Csa,Platanus hispanica
Madrid,Populus alba bolleana,38.19718634,7,Csa,Populus alba
Madrid,Salix babylonica,37.87887646,8,Csa,Salix babylonica
Madrid,Robinia pseudoacacia,10.18591636,7,Csa,Robinia pseudoacacia
Madrid,Robinia pseudoacacia,10.50422624,6,Csa,Robinia pseudoacacia
Madrid,Prunus avium,7.957747155,3.5,Csa,Prunus avium
Madrid,Malus sp.,6.68450761,3,Csa,Malus 
Madrid,Malus sp.,11.77746579,4,Csa,Malus 
Madrid,Malus sp.,17.82535363,5.5,Csa,Malus 
Madrid,Ligustrum japonicum,9.549296586,4,Csa,Ligustrum japonicum
Madrid,Ligustrum japonicum,10.50422624,4,Csa,Ligustrum japonicum
Madrid,Robinia pseudoacacia,27.05634033,8.5,Csa,Robinia pseudoacacia
Madrid,Thuja occidentalis,19.09859317,3.5,Csa,Thuja occidentalis
Madrid,Thuja occidentalis,8.912676813,4,Csa,Thuja occidentalis
Madrid,Ulmus pumila,29.9211293,6,Csa,Ulmus pumila
Madrid,Populus nigra,33.10422816,14,Csa,Populus nigra
Madrid,Pinus halepensis,60.47887837,13,Csa,Pinus halepensis
Madrid,Platanus hispanica,12.73239545,5.5,Csa,Platanus hispanica
Madrid,Prunus cerasifera pisardii,5.729577951,4,Csa,Prunus cerasifera
Madrid,Prunus cerasifera pisardii,11.14084602,5.5,Csa,Prunus cerasifera
Madrid,Malus sp.,5.092958179,4,Csa,Malus 
Madrid,Cedrus atlantica,25.78310078,18,Csa,Cedrus atlantica
Madrid,Phoenix canariensis,68.43662553,5,Csa,Phoenix canariensis
Madrid,Phoenix canariensis,65.25352667,4.5,Csa,Phoenix canariensis
Madrid,Cedrus atlantica,33.10422816,20,Csa,Cedrus atlantica
Madrid,Magnolia grandiflora,5.411268065,2.5,Csa,Magnolia grandiflora
Madrid,Malus floribunda,7.639437268,4,Csa,Malus floribunda
Madrid,Punica granatum,5.411268065,2,Csa,Punica granatum
Madrid,Lagerstroemia indica,3.819718634,2.5,Csa,Lagerstroemia indica
Madrid,Robinia pseudoacacia,14.32394488,6,Csa,Robinia pseudoacacia
Madrid,Pinus halepensis,27.6929601,7,Csa,Pinus halepensis
Madrid,Pinus pinea,17.18873385,4.5,Csa,Pinus pinea
Madrid,Ulmus pumila,10.82253613,7.5,Csa,Ulmus pumila
Madrid,Elaeagnus angustifolia,41.06197532,8.5,Csa,Elaeagnus angustifolia
Madrid,Elaeagnus angustifolia,23.55493158,10,Csa,Elaeagnus angustifolia
Madrid,Cupressus sempervirens,3.819718634,2.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,4.13802852,2.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,4.13802852,2.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,4.13802852,2.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,4.456338407,2.5,Csa,Cupressus sempervirens
Madrid,Cupressus sempervirens,4.13802852,2.5,Csa,Cupressus sempervirens
